pv_kw,battery_kwh,IRR,NPC,NPV,pv_cost_per_kw,battery_cost_per_kwh,capex_total,opex_total,export_revenue,import_cost,payback_years,annual_savings,total_savings,pv_battery_savings,battery_total_cycles,battery_degradation_pct,renewable_fraction
40.0,96,0.004559156255433905,-8976.611619277945,8976.611619277945,966.7797495707235,665.8332153250944,124295.178654038,120012.0,20653.641608948812,50600.42307054586,27.979329698910345,4442.393009110532,253283.79027331594,253283.79027331594,4530.4949998409365,25.903975436294342,0.7935613569673905
40.0,98,0.003437521629091833,-6795.286493306805,6795.286493306805,966.7797495707235,660.5277995610703,125454.91433981384,121326.0,20560.006291068632,50214.377192860964,28.458538486028896,4408.340027770689,253576.20083312065,253576.20083312065,4464.093605818639,25.90397543628927,0.7955012946378796
40.0,100,0.0023272387696533503,-4617.959446038585,4617.959446038585,966.7797495707235,655.2646578016788,126597.65576299682,122640.0,20469.92895954458,49844.88548542215,28.944189811856948,4373.853840301181,253855.6152090354,253855.6152090354,4399.377919438681,25.90397543629022,0.7973675177283227
41.0,0,0.07615854488897522,-69905.68568698886,69905.68568698886,964.848122342686,0.0,44558.77301605012,58363.5,37862.45757647934,148265.07060835336,11.67841271979049,3815.481956767966,172827.95870303898,172827.95870303898,0.0,0.0,0.4667651408815776
41.0,2,0.07514815346339265,-72321.34859134752,72321.34859134752,964.848122342686,969.7508780298202,46846.27477210976,59677.5,37199.80262380683,141585.25099526253,11.793373094946311,3972.2541121152435,178845.12336345727,178845.12336345727,9036.149725189633,25.903975436290573,0.4804941515198689
41.0,4,0.07416963175473557,-74618.37428598909,74618.37428598909,964.848122342686,962.0238204468434,49102.8682978375,60991.5,36570.086272212146,135087.91542329855,11.90649251632794,4124.041419460887,184712.7425838266,184712.7425838266,8811.569087531707,25.903975436290573,0.4935407321282626
41.0,6,0.0732382101474649,-76824.31649304775,76824.31649304775,964.848122342686,954.3583327167466,51328.923012350606,62305.5,35957.98650673431,128729.81873624894,12.015831174565452,4271.774650179945,190458.73950539835,190458.73950539835,8656.634083265339,25.903975436294342,0.5062223295190057
41.0,8,0.07218534344666483,-78728.60061394768,78728.60061394768,964.848122342686,946.7539242456988,53524.80441001571,63619.5,35357.94140284554,122715.60811379514,12.141419965781006,4408.4468341321135,195872.9050239634,195872.9050239634,8538.07170960615,25.903975436290573,0.5186541780917122
41.0,10,0.07095493897341765,-80240.80525877801,80240.80525877801,964.848122342686,939.210108348962,55690.87409953974,64933.5,34768.218009261,117133.61038585624,12.290926080462341,4531.055978610591,200865.17935831775,200865.17935831775,8438.78458824554,25.903975436291272,0.5308721814407376
41.0,12,0.0695688050646528,-81370.71585248217,81370.71585248217,964.848122342686,931.7264022197439,57827.48984268705,66247.5,34186.558106969685,111971.42414671347,12.46298173612749,4639.940189838973,205445.70569516922,205445.70569516922,8354.2673380622,25.903975436294342,0.5429231254087661
41.0,14,0.06805885842395143,-82148.27002738064,82148.27002738064,964.848122342686,924.3023268982979,59935.005592626294,67561.5,33611.45727235464,107197.25338726069,12.654903681891206,4736.1091873335645,209644.77562000693,209644.77562000693,8281.120734270353,25.903975436291265,0.5548381793778184
41.0,16,0.06644050426601922,-82585.68816649276,82585.68816649276,964.848122342686,916.9374072412693,62013.77153191043,68875.5,33041.046640781744,102796.65867729153,12.86597577776328,4819.981989946773,213474.9596984032,213474.9596984032,8218.266378541157,25.903975436290573,0.5666560634277414
41.0,18,0.06473575402823206,-82708.91639041537,82708.91639041537,964.848122342686,909.631171891286,64064.13411009328,70189.5,32475.7643981472,98743.78563255153,13.094529389072948,4892.435016683621,216962.55050050866,216962.55050050866,8161.609608508759,25.903975436287958,0.5783676991543742
41.0,20,0.06296914647275043,-82552.19464430725,82552.19464430725,964.848122342686,902.3831532467918,66086.43608098596,71503.5,31918.175826300594,95006.61683592036,13.338343287713085,4954.621024176441,220142.13072529322,220142.13072529322,8105.793047080132,25.903975436291272,0.5899199383999599
41.0,22,0.06114083958155714,-82115.14707839486,82115.14707839486,964.848122342686,895.1928874321197,68081.01653955676,72817.5,31375.210869840812,91592.11898680219,13.5984198729733,5006.538787265054,223013.66361795162,223013.66361795162,8041.996620310908,25.90397543628649,0.6011692029680235
41.0,24,0.059284148186681485,-81452.01486128714,81452.01486128714,964.848122342686,888.059914267803,70048.2109584774,74131.5,30851.49583525227,88450.34175040072,13.870912187644874,5050.007527325483,225631.72581976454,225631.72581976454,7966.958117864848,25.903975436294342,0.6120196434050321
41.0,26,0.05739582526590592,-80561.09994882531,80561.09994882531,964.848122342686,880.9837772411245,71988.35122431935,75445.5,30353.12396313696,85588.74452490525,14.157052156669918,5084.98170577149,227994.95117314468,227994.95117314468,7876.880378009811,25.90397543628995,0.6223450185215135
41.0,28,0.05548695559851624,-79464.75973961613,79464.75973961613,964.848122342686,873.9640234768991,73901.7656734033,76759.5,29878.72073689219,82983.26705878576,14.455911837550776,5112.217513767313,230126.0254130194,230126.0254130194,7776.324826929156,25.903975436291265,0.6321738042300247
41.0,30,0.05356866661357107,-78186.90815309642,78186.90815309642,964.848122342686,867.0002037084901,75788.77912730482,78073.5,29428.66688023552,80610.05133474726,14.766379121131203,5132.522909346709,232049.18728040124,232049.18728040124,7667.041040423573,25.90397543628866,0.6414981154494271
41.0,32,0.05165266388458978,-76753.7559285792,76753.7559285792,964.848122342686,860.0918722490551,77649.71292801989,79387.5,28999.200297293537,78438.80317560745,15.087040499097156,5146.782295219969,233790.96885659907,233790.96885659907,7553.871761994028,25.903975436290573,0.6503958932434638
41.0,34,0.04975495720124612,-75200.27008775176,75200.27008775176,964.848122342686,853.2385869630226,79484.88497279289,80701.5,28587.259576924822,76431.17625129316,15.415484105442838,5156.171835351488,235386.65506054464,235386.65506054464,7439.958416171823,25.90397543628933,0.6589305667496899
41.0,36,0.047875179465715734,-73533.48253782128,73533.48253782128,964.848122342686,846.4399092377952,81294.60974861075,82015.5,28193.66294011299,74580.64238859394,15.751910757554707,5160.936409547736,236843.59228643205,236843.59228643205,7324.80514495283,25.903975436287958,0.6670851836766121
41.0,38,0.04600895964164953,-71752.90449108614,71752.90449108614,964.848122342686,839.6954039556778,83079.19836636588,83329.5,27818.08197515002,72887.05085261099,16.097281539123777,5161.0700952484,238161.602857452,238161.602857452,7208.843417093319,25.90397543628462,0.6748665478398811
41.0,40,0.04416360447102141,-69878.8321301562,69878.8321301562,964.848122342686,833.0046394660302,84838.95859469133,84643.5,27457.04151266062,71326.3225227261,16.45039491526289,5157.259690828251,239361.29072484752,239361.29072484752,7094.56396590945,25.903975436291272,0.6823466598342447
41.0,42,0.042353734896848794,-67945.42286604966,67945.42286604966,964.848122342686,826.3671875576413,86574.19489347105,85957.5,27107.987012361584,69861.44098775387,16.8083890218147,5150.653925317357,240477.1177595207,240477.1177595207,6983.3851576238285,25.90397543629252,0.6895784422054517
41.0,44,0.04058623546079976,-65973.15523203832,65973.15523203832,964.848122342686,819.7826234313234,88285.20844702836,87271.5,26769.407572707427,68470.11562855371,17.169612008339147,5141.945455968889,241529.86367906668,241529.86367906668,6875.820773200691,25.90397543628649,0.696593201182562
41.0,46,0.038858931014159825,-63965.54311905673,63965.54311905673,964.848122342686,813.2505256727247,89972.29719699547,88585.5,26442.335386835693,67149.56680569646,17.534148266392183,5131.2613438684075,242523.3403160522,242523.3403160522,6770.787327932743,25.903975436289624,0.7033695491618415
41.0,48,0.0371715969906079,-61929.27279407185,61929.27279407185,964.848122342686,806.7704762253591,91635.75587486736,89899.5,26127.216192664793,65893.25925863854,17.90168438787301,5118.834288964641,243464.52866893922,243464.52866893922,6667.71527578879,25.903975436294342,0.7098982541788574
41.0,50,0.03552133577340366,-59865.535970119905,59865.535970119905,964.848122342686,800.3420603638504,93275.87603424264,91213.5,25825.435011998525,64701.09474254897,18.272498891074378,5104.713733478752,244354.91200436253,244354.91200436253,6565.613721068358,25.90397543629022,0.7161506185595868
41.0,52,0.033908824444006225,-57781.896575230814,57781.896575230814,964.848122342686,793.9648666673887,94892.94608275434,92527.5,25535.952905148053,63564.18198207588,18.646086892389132,5089.1614219328385,245202.34265798517,245202.34265798517,6464.915599661099,25.90397543628995,0.722148168090105
41.0,54,0.032330774291507325,-55677.937058313546,55677.937058313546,964.848122342686,787.6384869934012,96487.25131369379,93841.5,25258.197977750347,62482.081340656005,19.022863050214674,5072.172945733578,246006.68837200734,246006.68837200734,6365.753783599847,25.903975436290054,0.7279027503711825
41.0,56,0.030784467819972683,-53553.87981018124,53553.87981018124,964.848122342686,781.3625164514291,98059.07393733016,95155.5,24992.455863925974,61454.57385132756,19.403171994254425,5053.765124917047,246768.4537475114,246768.4537475114,6267.824574154592,25.903975436291265,0.7334084480961144
41.0,58,0.02927276738942175,-51420.48008928419,51420.48008928419,964.848122342686,775.1365533772156,99608.69311192863,96469.5,24738.931944883196,60470.83047858335,19.785983926275392,5034.3057733737605,247498.67320121283,247498.67320121283,6170.9038558308575,25.903975436285755,0.7386610047807429
41.0,60,0.027794095453433032,-49279.5882386938,49279.5882386938,964.848122342686,768.9601993069987,101136.38497447004,97783.5,24496.773578326294,59527.872100075445,20.171338750933725,5013.865773772129,248199.47321316384,248199.47321316384,6075.278406110056,25.90397543628866,0.7436780885573567
41.0,62,0.026342150554102606,-47123.368683466484,47123.368683466484,964.848122342686,762.8330589520095,102642.42267107472,99097.5,24266.703840198443,58633.984220570215,20.560587650104065,4992.193045151373,248863.2913545412,248863.2913545412,5980.504773438686,25.903975436288235,0.7484447168926108
41.0,64,0.024914881318516047,-44951.97021073609,44951.97021073609,964.848122342686,756.7547401731745,104127.07638713329,100411.5,24050.131685378077,57790.15682242172,20.954066737764105,4969.301553262311,249490.54659786937,249490.54659786937,5885.902664236634,25.903975436290573,0.7529316972164688
41.0,66,0.023510062909203322,-42764.91507395977,42764.91507395977,964.848122342686,750.7248539560164,105590.61337714721,101725.5,23846.433635644295,56995.9769194503,21.352210021336624,4945.184281703565,250081.02845110698,250081.02845110698,5791.714108706146,25.903975436287592,0.7571519463251982
41.0,68,0.02212693587335335,-40564.398998507444,40564.398998507444,964.848122342686,744.7430143857598,107033.29799428179,103039.5,23655.173565590136,56248.54830771388,21.755074809773784,4919.923233092975,250637.19699278925,250637.19699278925,5698.0775688475815,25.90397543628933,0.7611145018315079
41.0,70,0.02076752613754307,-38358.010837605834,38358.010837605834,964.848122342686,738.8088386226299,108455.39171963421,104353.5,23474.658434401717,55538.327612074674,22.161885052153053,4893.780085241334,251166.90255724004,251166.90255724004,5605.605327420436,25.903975436288807,0.76485443920172
41.0,72,0.01943218315603934,-36149.829567509354,36149.829567509354,964.848122342686,732.9219468773524,109857.15319121949,105667.5,23303.07708722483,54859.16606340897,22.572308073666804,4866.8994252909615,251674.48275872885,251674.48275872885,5514.8864705285705,25.903975436287958,0.7684092861998448
41.0,74,0.018119234344665225,-33939.679214328935,33939.679214328935,964.848122342686,727.0819623868464,111238.83823267676,106981.5,23139.793409949783,54210.34769785706,22.986631945724778,4839.283914900189,252160.0174470057,252160.0174470057,5426.013220801778,25.903975436293532,0.7717922191621123
41.0,76,0.016828279086484876,-31729.756762626115,31729.756762626115,964.848122342686,721.2885113901108,112600.69988169854,108295.5,22984.75324722218,53589.368337810505,23.404768993251757,4811.015221477488,252625.95664432464,252625.95664432464,5338.859301880251,25.90397543628462,0.775004359849583
41.0,78,0.015558097152735595,-29520.431402358576,29520.431402358576,964.848122342686,715.5412231043047,113942.9884181859,109609.5,22836.739421938277,52994.391336306784,23.826907631377022,4782.113994018149,253072.91982054448,253072.91982054448,5253.71803857216,25.903975436290157,0.7780709258003125
41.0,80,0.014306620583255603,-27310.183967930672,27310.183967930672,964.848122342686,709.8397297010158,115265.95139213139,110923.5,22695.48037624352,52426.41675109447,24.253557813382695,4752.5378453354015,253499.63536006206,253499.63536006206,5170.53109601801,25.903975436291272,0.780997545530477
41.0,82,0.013074297362183351,-25102.444636335218,25102.444636335218,964.848122342686,704.1836662827203,116569.83365123319,112237.5,22560.782551143126,51881.5759984877,24.684398753287095,4722.40927625228,253909.7782875684,253909.7782875684,5089.219806164154,25.903975436288956,0.7837882264166575
41.0,84,0.011859191447418871,-22895.66652320756,22895.66652320756,964.848122342686,698.5726708594286,117854.87736824213,113551.5,22432.19321041847,51360.721053881774,25.119947840301368,4691.684796381655,254302.0438914497,254302.0438914497,5009.797224597976,25.90397543629252,0.7864523508465635
41.0,86,0.010657688643608054,-20684.7511779404,20684.7511779404,964.848122342686,693.0063843255186,119121.32206804473,114865.5,22310.143517704502,50869.142006632355,25.561405016744988,4660.202441532838,254671.57324598514,254671.57324598514,4931.994822452106,25.903975436286853,0.7889809841469275
41.0,88,0.0094714671131364,-18475.24462111786,18475.24462111786,964.848122342686,687.4844504367522,120369.40465448431,116179.5,22193.594292446425,50400.016751757255,26.008075633268714,4628.154975853406,255024.14927560216,255024.14927560216,4856.024215294069,25.90397543628649,0.7913956578739879
41.0,90,0.008302813458130442,-16273.827415801818,16273.827415801818,964.848122342686,682.0065157874757,121599.35943692294,117493.5,22081.662316094225,49945.547198282424,26.45895744039367,4595.772895090825,255366.68685272476,255366.68685272476,4782.030915010934,25.903975436292164,0.7937146701131733
41.0,92,0.007149253545764234,-14077.385332066799,14077.385332066799,964.848122342686,676.5722297880014,122811.41815654625,118807.5,21974.25816568058,49508.52641198051,26.91485680932893,4562.960116287102,255696.30348861305,255696.30348861305,4709.91249318314,25.903975436289624,0.7959398747870373
41.0,94,0.006008351539625867,-11882.784547527845,11882.784547527845,964.848122342686,671.1812446421709,124005.8100124142,120121.5,21871.54280310185,49092.01997807282,27.376648587909376,4529.619818664733,256010.09455994202,256010.09455994202,4639.502548170639,25.903975436287745,0.7980679350511557
41.0,96,0.00488057893457583,-9692.715755630168,9692.715755630168,964.848122342686,665.8332153250944,125182.76168725919,121435.5,21773.202194516078,48692.79648653969,27.844074562834965,4495.8492480963105,256310.97744288936,256310.97744288936,4570.78351391036,25.903975436294342,0.8001053571262985
41.0,98,0.003766016914634518,-7508.9863963583775,7508.9863963583775,964.848122342686,660.5277995610703,126342.49737303502,122749.5,21678.759568579095,48308.34753409869,28.31701834341368,4461.716125646446,256600.98376939338,256600.98376939338,4503.784549512193,25.90397543628927,0.8020620190643706
41.0,100,0.0026636715602164074,-5331.138298762351,5331.138298762351,964.848122342686,655.2646578016788,127485.23879621801,124063.5,21587.792810427905,47938.487450360524,28.795825089789208,4427.212569832679,256879.87709498036,256879.87709498036,4438.517580396174,25.90397543629022,0.803946666933717
42.0,0,0.07498775388513512,-69974.15699697254,69974.15699697254,962.920354508424,0.0,45442.654889353806,59787.0,39131.935506257825,147158.69535484444,11.811794351270972,3847.2270628775454,175203.81188632635,175203.81188632635,0.0,0.0,0.47018453882207495
42.0,2,0.07406798606656184,-72412.75613260081,72412.75613260081,962.920354508424,969.7508780298202,47730.156645413444,61101.0,38468.511694915345,140455.17065181409,11.918345129588344,4004.7637592671417,181243.91277801426,181243.91277801426,9046.63345218124,25.903975436290573,0.48392947783736023
42.0,4,0.073173517225257,-74736.0168055623,74736.0168055623,962.920354508424,962.0238204468434,49986.750171141175,62415.0,37836.73433904108,133929.53909725058,12.02348650118018,4157.425565890116,187137.76697670348,187137.76697670348,8830.862905461321,25.903975436290573,0.49701875792236244
42.0,6,0.07231828083572811,-76968.7790530749,76968.7790530749,962.920354508424,954.3583327167466,52212.80488565429,63729.0,37222.343313632315,127542.3311098161,12.12544465558314,4306.05279795764,192910.5839387292,192910.5839387292,8679.911164000927,25.903975436294342,0.5097478250670349
42.0,8,0.07133207427764732,-78893.85177633469,78893.85177633469,962.920354508424,946.7539242456988,54408.686283319395,65043.0,36620.174471324775,121505.20814658367,12.244782524464243,4443.417935321802,198345.5380596541,198345.5380596541,8562.76929440216,25.903975436290573,0.5222236724403996
42.0,10,0.07016877552638734,-80431.89324284579,80431.89324284579,962.920354508424,939.210108348962,56574.75597284343,66357.0,36027.49097232232,115894.41349154609,12.388031448848425,4566.888307189642,203363.64921568922,203363.64921568922,8466.615495980757,25.903975436291272,0.5345030028525076
42.0,12,0.06884501044043012,-81585.5056221192,81585.5056221192,962.920354508424,931.7264022197439,58711.37171599073,67671.0,35442.70209247558,110705.39648927862,12.554385991321526,4676.562577936998,207967.87733810995,207967.87733810995,8384.570914732803,25.903975436294342,0.5466187725079033
42.0,14,0.06738933708081696,-82379.37983945453,82379.37983945453,962.920354508424,924.3023268982979,60818.887465929976,68985.0,34864.52130527916,105911.82573480764,12.741541209341802,4773.275576846149,212183.2673053845,212183.2673053845,8313.09503792853,25.903975436291265,0.5585976368546188
42.0,16,0.06582644950823657,-82838.70757651422,82838.70757651422,962.920354508424,916.9374072412693,62897.653405214114,70299.0,34290.059663629676,101485.27041681434,12.947555362611235,4857.878699390944,216035.36098172833,216035.36098172833,8253.148895177397,25.903975436290573,0.5704994494220473
42.0,18,0.06417167838657756,-82979.42339962209,82979.42339962209,962.920354508424,909.631171891286,64948.01598339695,71613.0,33720.70597258256,97410.83832447651,13.171596071888573,4930.914646100635,219540.43938301905,219540.43938301905,8198.784987087398,25.903975436287958,0.5822954364486438
42.0,20,0.06246265766536441,-82856.00757560166,82856.00757560166,962.920354508424,902.3831532467918,66970.31795428964,72927.0,33157.01637293113,93634.26257795282,13.409589613327727,4994.210850996376,222753.3255298913,222753.3255298913,8147.570339144106,25.903975436291272,0.5939740766940698
42.0,22,0.06069030710129297,-82453.74693910324,82453.74693910324,962.920354508424,895.1928874321197,68964.89841286044,74241.0,32607.762457732497,90178.6888406818,13.663752885760324,5047.28817839879,225659.64535196367,225659.64535196367,8087.772191623467,25.90397543628649,0.6053536376300255
42.0,24,0.05887781164974504,-81810.35064535931,81810.35064535931,962.920354508424,888.059914267803,70932.09283178108,75555.0,32080.25561157289,87013.38386934547,13.931705795134182,5091.414782571347,228297.4434771404,228297.4434771404,8013.227836480623,25.903975436294342,0.6162826362107262
42.0,26,0.0570362568660685,-80946.72945520445,80946.72945520445,962.920354508424,880.9837772411245,72872.23309762304,76869.0,31577.24713706132,84119.85631914683,14.212597436924433,5127.298751760916,230687.9625528275,230687.9625528275,7924.454347019399,25.90397543628995,0.6267040717471206
42.0,28,0.05517322568331773,-79879.47164950389,79879.47164950389,962.920354508424,873.9640234768991,74785.64754670698,78183.0,31097.52728664867,81479.97982535078,14.505981943834266,5155.503973207029,232848.11919621087,232848.11919621087,7825.679144435516,25.903975436291265,0.6366430080712405
42.0,30,0.053297874375392684,-78628.96345088133,78628.96345088133,962.920354508424,867.0002037084901,76672.66100060851,79497.0,30641.76346386418,79073.71074728732,14.811048101668389,5176.720815049661,234798.62445148986,234798.62445148986,7718.29586079196,25.90397543628866,0.6460856181615964
42.0,32,0.05141680854201125,-77212.20068992733,77212.20068992733,962.920354508424,860.0918722490551,78533.59480132358,80811.0,30208.088663465027,76881.8649071271,15.127264505654388,5191.526516375031,236556.7954912509,236556.7954912509,7605.509662167267,25.903975436290573,0.6550705820808634
42.0,34,0.04954972866226126,-75670.2303382912,75670.2303382912,962.920354508424,853.2385869630226,80368.76684609658,82125.0,29792.12868492364,74858.70323544883,15.451669447310008,5201.29990614626,238163.9971843878,238163.9971843878,7491.782683402431,25.90397543628933,0.6636885249113073
42.0,36,0.04769822841416316,-74013.1604662122,74013.1604662122,962.920354508424,846.4399092377952,82178.49162191444,83439.0,29394.69180728767,72994.61145407401,15.784164618903116,5206.388402937554,239630.65208812663,239630.65208812663,7376.659504335463,25.903975436287958,0.6719227036401649
42.0,38,0.04586109008167272,-72245.8947292889,72245.8947292889,962.920354508424,839.6954039556778,83963.08023966957,84753.0,29014.28238905876,71282.87915501327,16.125145227350963,5206.965832298616,240961.97496895847,240961.97496895847,7261.433912400698,25.90397543628462,0.6798041027762923
42.0,40,0.04405009602525767,-70397.04645991468,70397.04645991468,962.920354508424,833.0046394660302,85722.840467995,86067.0,28647.26750277526,69690.95230977857,16.47250241237593,5203.996230930323,242186.88692790968,242186.88692790968,7148.598324882581,25.903975436291272,0.6874079922528928
42.0,42,0.04227066150395897,-68484.01816789221,68484.01816789221,962.920354508424,826.3671875576413,87458.07676677474,87381.0,28293.255684642896,68200.73248488893,16.825106165865463,5198.069831155565,243323.09493466697,243323.09493466697,7038.065495977328,25.90397543629252,0.6947424820969609
42.0,44,0.04052956350784487,-66526.86126175206,66526.86126175206,962.920354508424,819.7826234313234,89169.09032033203,88695.0,27950.81197507299,66790.43212790188,17.18138899841363,5189.865052736136,244390.9515820841,244390.9515820841,6930.410789543076,25.90397543628649,0.7018373001997134
42.0,46,0.03882613886812725,-64531.60359193958,64531.60359193958,962.920354508424,813.2505256727247,90856.17907029914,90009.0,27620.56504558521,65454.35411825948,17.541181973319656,5179.592755407957,245396.78266223872,245396.78266223872,6824.886112091477,25.903975436289624,0.7086794230831372
42.0,48,0.03716307708990518,-62510.291601625475,62510.291601625475,962.920354508424,806.7704762253591,92519.63774817105,91323.0,27301.396600362,64179.038985478444,17.90356961450021,5167.664311659884,246352.92934979653,246352.92934979653,6721.860572283072,25.903975436294342,0.7152920187445859
42.0,50,0.03553442884174518,-60458.099595387874,60458.099595387874,962.920354508424,800.3420603638504,94159.75790754633,92637.0,26994.978007149366,62970.69223912814,18.26951157419047,5153.928583431141,247254.8575029342,247254.8575029342,6620.122659908262,25.90397543629022,0.7216404608374816
42.0,52,0.03394107272004265,-58382.80079052926,58382.80079052926,962.920354508424,793.9648666673887,95776.82795605803,93951.0,26701.890429505733,61821.833417831425,18.638503880967267,5138.654291552911,248110.6287465873,248110.6287465873,6519.218975785868,25.90397543628995,0.7277127078145263
42.0,54,0.03238212787242545,-56288.461228606204,56288.461228606204,962.920354508424,787.6384869934012,97371.13318699747,95265.0,26420.14564840884,60726.122967718155,19.010423701296013,5121.986480520121,248924.59441560367,248924.59441560367,6420.060970701118,25.903975436290054,0.7335499518836998
42.0,56,0.030855917137135203,-54177.234750793024,54177.234750793024,962.920354508424,781.3625164514291,98942.95581063384,96579.0,26150.28267906985,59681.663852555954,19.385351229224298,5104.006352047562,249699.19056142686,249699.19056142686,6322.199069864293,25.903975436291265,0.7391410242681676
42.0,58,0.029362510149286924,-52054.37199331366,52054.37199331366,962.920354508424,775.1365533772156,100492.57498523232,97893.0,25893.352132010696,58683.97688837768,19.76294714033814,5084.8982326181995,250439.94697854598,250439.94697854598,6225.005237107759,25.903975436285755,0.7444641607806882
42.0,60,0.027898595940445636,-49918.130072965956,49918.130072965956,962.920354508424,768.9601993069987,102020.26684777372,99207.0,25648.704656332753,57733.87947050608,20.143742908053788,5064.613230691322,251145.39692073967,251145.39692073967,6128.707748529096,25.90397543628866,0.749532811385474
42.0,62,0.0264633623056576,-47771.377581507724,47771.377581507724,962.920354508424,762.8330589520095,103526.30454437839,100521.0,25415.91806597773,56827.8076750046,20.527671625181956,5043.256070862871,251818.68212588612,251818.68212588612,6033.405625216062,25.903975436288235,0.7543557255020646
42.0,64,0.02505425652849147,-45613.22511039351,45613.22511039351,962.920354508424,756.7547401731745,105010.95826043698,101835.0,25195.629813173735,55967.01817725622,20.91515902235387,5020.806112361017,252459.1833708305,252459.1833708305,5938.73390729114,25.903975436290573,0.758919696058855
42.0,66,0.02366578105678041,-43436.544850421866,43436.544850421866,962.920354508424,750.7248539560164,106474.49525045088,103149.0,24988.68502131431,55159.21665535455,21.3075358250078,4997.034670029091,253060.04010087275,253060.04010087275,5844.286026500185,25.903975436287592,0.7632072118133177
42.0,68,0.02229875091546285,-41246.61685929296,41246.61685929296,962.920354508424,744.7430143857598,107917.17986758548,104463.0,24794.52728736414,54398.302295398695,21.704431417467294,4972.126557562613,253626.79672687844,253626.79672687844,5750.2653988568045,25.90397543628933,0.7672298010171114
42.0,70,0.02095235105451021,-39045.26057946315,39045.26057946315,962.920354508424,738.8088386226299,109339.2735929379,105777.0,24612.774871887264,53681.81243439919,22.10593055457552,4946.151139080037,254161.53417240107,254161.53417240107,5656.784149954927,25.903975436288807,0.7709953736056447
42.0,72,0.019627581911740855,-36837.79764614077,36837.79764614077,962.920354508424,732.9219468773524,110741.03506452318,107091.0,24440.75290069482,53001.49192494388,22.511568840289605,4919.294423688799,254669.83271066393,254669.83271066393,5564.8104835578015,25.903975436287958,0.7745593452920306
42.0,74,0.0183255584723363,-34629.638502796006,34629.638502796006,962.920354508424,727.0819623868464,112122.72010598044,108405.0,24276.755724453913,52349.96885059046,22.920800967475902,4891.745286959214,255157.35860877644,255157.35860877644,5474.850850737039,25.903975436293532,0.7779570581774984
42.0,76,0.01704552152997274,-32422.221067053993,32422.221067053993,962.920354508424,721.2885113901108,113484.58175500223,109719.0,24119.86914063424,51724.63805349103,23.33364440040636,4863.560094068541,255625.80282205623,255625.80282205623,5387.074317836339,25.90397543628462,0.7812074533363541
42.0,78,0.015784181244160367,-30211.633248754108,30211.633248754108,962.920354508424,715.5412231043047,114826.87029148958,111033.0,23970.614680604216,51129.6828752735,23.750976634896542,4834.61678467479,256071.5035402437,256071.5035402437,5301.130552937285,25.903975436290157,0.7842997227018942
42.0,80,0.014539858959260687,-27997.07400414918,27997.07400414918,962.920354508424,709.8397297010158,116149.83326543507,112347.0,23829.257341554112,50565.92180688282,24.173220667484266,4804.896908986142,256493.90726958425,256493.90726958425,5216.791762194456,25.903975436291272,0.787228376204542
42.0,82,0.013313384617733792,-25782.737558599358,25782.737558599358,962.920354508424,704.1836662827203,117453.71552453688,113661.0,23694.71646019584,50027.83511197257,24.599963137113974,4774.548436104541,256897.45308313624,256897.45308313624,5134.299960350541,25.903975436288956,0.790015805202331
42.0,84,0.012103737152579397,-23568.898244942335,23568.898244942335,962.920354508424,698.5726708594286,118738.7592415458,114975.0,23565.9304620598,49513.84471048464,25.0314202353067,4743.588582882938,257282.65748648814,257282.65748648814,5053.8678535602685,25.90397543629252,0.7926840016154132
42.0,86,0.010909192572333026,-21354.25819735264,21354.25819735264,962.920354508424,693.0063843255186,120005.20394134842,116289.0,23443.353539680415,49025.46313589235,25.46809434452998,4711.9820712900355,257648.46213870106,257648.46213870106,4975.207721670033,25.903975436286853,0.7952235563328739
42.0,88,0.009732047019160861,-19145.65877622951,19145.65877622951,962.920354508424,687.4844504367522,121253.286527788,117603.0,23326.14721796928,48554.773648864735,25.909016538242827,4679.964843467251,258001.9453040175,258001.9453040175,4898.458615321184,25.90397543628649,0.7976518417546524
42.0,90,0.008571808695287286,-16944.106188249716,16944.106188249716,962.920354508424,682.0065157874757,122483.24131022661,118917.0,23213.371344298055,48099.59558073472,26.354207443750976,4647.578249949211,258344.34749847633,258344.34749847633,4823.778030480857,25.903975436292164,0.7999883364580894
42.0,92,0.00742515837130675,-14744.689656558738,14744.689656558738,962.920354508424,676.5722297880014,123695.30002984992,120231.0,23105.481373254508,47665.06342175882,26.80481997507553,4614.666322880289,258670.98968640866,258670.98968640866,4750.896030294041,25.903975436289624,0.8022236029974724
42.0,94,0.006291300352220919,-12547.587224924268,12547.587224924268,962.920354508424,671.1812446421709,124889.69188571788,121545.0,23002.302333031486,47250.59495730231,27.261095248802985,4581.242637021405,258982.27911064215,258982.27911064215,4679.748598187726,25.903975436287745,0.8043612680065626
42.0,96,0.005171876635162276,-10357.89002936281,10357.89002936281,962.920354508424,665.8332153250944,126066.64356056286,122859.0,22903.125343055915,46850.163488043254,27.722281376347468,4547.484452997523,259283.53358992568,259283.53358992568,4610.428699505198,25.903975436294342,0.8064160175164475
42.0,98,0.004066030710674795,-8175.468782886659,8175.468782886659,962.920354508424,660.5277995610703,127226.3792463387,124173.0,22807.841857558,46463.56556324563,28.18862100439233,4513.394934307513,259574.84802922537,259574.84802922537,4542.854634700838,25.90397543628927,0.8083900991254408
