datetime,ac_output_kwh,PV_Generation_Actual (kWh),month,day,hour,minute
2024-01-07 09:30:00,3.065963097668563,3.065963097668563,1,7,9,30
2024-01-07 10:00:00,3.242765782809214,3.242765782809214,1,7,10,0
2024-01-07 10:30:00,3.3768927582886175,3.3768927582886175,1,7,10,30
2024-01-07 11:00:00,3.4503411977302076,3.4503411977302076,1,7,11,0
2024-01-07 11:30:00,3.4545948018041903,3.4545948018041903,1,7,11,30
2024-01-07 12:00:00,3.42758453096686,3.42758453096686,1,7,12,0
2024-01-07 12:30:00,3.402638449736235,3.402638449736235,1,7,12,30
2024-01-07 13:00:00,3.34822577909113,3.34822577909113,1,7,13,0
2024-01-07 13:30:00,3.226538080213791,3.226538080213791,1,7,13,30
2024-01-07 14:00:00,3.039515118639393,3.039515118639393,1,7,14,0
2024-01-07 14:30:00,2.8004257296775745,2.8004257296775745,1,7,14,30
2024-01-07 15:00:00,2.5281068233829003,2.5281068233829003,1,7,15,0
2024-01-07 15:30:00,2.2339191513362575,2.2339191513362575,1,7,15,30
2024-01-07 16:00:00,1.8937507564788925,1.8937507564788925,1,7,16,0
2024-01-07 16:30:00,1.4860171719219692,1.4860171719219692,1,7,16,30
2024-01-07 17:00:00,1.0347166000959591,1.0347166000959591,1,7,17,0
2024-01-07 17:30:00,0.5869113236219422,0.5869113236219422,1,7,17,30
2024-01-07 18:00:00,0.23633727656412287,0.23633727656412287,1,7,18,0
2024-01-07 18:30:00,0.05733627354785961,0.05733627354785961,1,7,18,30
2024-01-07 19:00:00,2.168404344971009e-19,2.168404344971009e-19,1,7,19,0
2024-01-07 19:30:00,0.0,0.0,1,7,19,30
2024-01-07 20:00:00,0.0,0.0,1,7,20,0
2024-01-07 20:30:00,0.0019945767407856946,0.0019945767407856946,1,7,20,30
2024-01-07 21:00:00,0.0,0.0,1,7,21,0
2024-01-07 21:30:00,0.0,0.0,1,7,21,30
2024-01-07 22:00:00,0.0,0.0,1,7,22,0
2024-01-07 22:30:00,0.00012996039365547758,0.00012996039365547758,1,7,22,30
2024-01-07 23:00:00,0.0,0.0,1,7,23,0
2024-01-07 23:30:00,1.1292708988382778e-05,1.1292708988382778e-05,1,7,23,30
2024-01-08 00:00:00,0.0,0.0,1,8,0,0
2024-01-08 00:30:00,0.0,0.0,1,8,0,30
2024-01-08 01:00:00,5.421010862427522e-20,5.421010862427522e-20,1,8,1,0
2024-01-08 01:30:00,0.0006892322094476521,0.0006892322094476521,1,8,1,30
2024-01-08 02:00:00,0.0,0.0,1,8,2,0
2024-01-08 02:30:00,0.0,0.0,1,8,2,30
2024-01-08 03:00:00,0.0,0.0,1,8,3,0
2024-01-08 03:30:00,0.009637958223278746,0.009637958223278746,1,8,3,30
2024-01-08 04:00:00,0.0,0.0,1,8,4,0
2024-01-08 04:30:00,0.0,0.0,1,8,4,30
2024-01-08 05:00:00,0.006446563437678063,0.006446563437678063,1,8,5,0
2024-01-08 05:30:00,0.21619317270046678,0.21619317270046678,1,8,5,30
2024-01-08 06:00:00,0.5331232129562121,0.5331232129562121,1,8,6,0
2024-01-08 06:30:00,0.8744002279764123,0.8744002279764123,1,8,6,30
2024-01-08 07:00:00,1.221964774324969,1.221964774324969,1,8,7,0
2024-01-08 07:30:00,1.56261853474816,1.56261853474816,1,8,7,30
2024-01-08 08:00:00,1.8378306839293577,1.8378306839293577,1,8,8,0
2024-01-08 08:30:00,2.005673844749349,2.005673844749349,1,8,8,30
2024-01-08 09:00:00,2.1359669409414863,2.1359669409414863,1,8,9,0
2024-01-08 09:30:00,2.3005295602777824,2.3005295602777824,1,8,9,30
2024-01-08 10:00:00,2.467437645832339,2.467437645832339,1,8,10,0
2024-01-08 10:30:00,2.58591978465592,2.58591978465592,1,8,10,30
2024-01-08 11:00:00,2.633558784403868,2.633558784403868,1,8,11,0
2024-01-08 11:30:00,2.613576647914256,2.613576647914256,1,8,11,30
2024-01-08 12:00:00,2.6033979381515024,2.6033979381515024,1,8,12,0
2024-01-08 12:30:00,2.659526529121404,2.659526529121404,1,8,12,30
2024-01-08 13:00:00,2.680580978868924,2.680580978868924,1,8,13,0
2024-01-08 13:30:00,2.5575873169871834,2.5575873169871834,1,8,13,30
2024-01-08 14:00:00,2.3090867752227764,2.3090867752227764,1,8,14,0
2024-01-08 14:30:00,1.9909772452708363,1.9909772452708363,1,8,14,30
2024-01-08 15:00:00,1.6810680564671814,1.6810680564671814,1,8,15,0
2024-01-08 15:30:00,1.4365724677283176,1.4365724677283176,1,8,15,30
2024-01-08 16:00:00,1.2104080186528177,1.2104080186528177,1,8,16,0
2024-01-08 16:30:00,0.9500353711439774,0.9500353711439774,1,8,16,30
2024-01-08 17:00:00,0.6853833956419176,0.6853833956419176,1,8,17,0
2024-01-08 17:30:00,0.4566750820572577,0.4566750820572577,1,8,17,30
