pv_kw,battery_kwh,IRR,NPC
75.0,34,-0.0362289069076418,55566.9195770557
75.0,36,-0.04137345431556372,62807.354080216886
75.0,38,-0.046824453269947885,70167.7104973125
75.0,40,-0.052641780184135234,77635.12310929809
75.0,42,-0.05891356509242274,85203.61934762054
75.0,44,-0.0657366690033061,92845.45459372834
75.0,46,-0.07326196673468888,100541.122063377
75.0,48,-0.0817424582963987,108286.78191385473
75.0,50,-0.09158767171686022,116075.90163355057
75.0,52,-0.10356064457776903,123909.53425682167
75.0,54,-0.11930408633176781,131786.66465196747
75.0,56,-0.1437342875942882,139708.96808749408
75.0,58,-0.22922733027945863,147679.06231632613
75.0,60,,155689.2513354711
75.0,62,,163730.52313822845
75.0,64,,171802.20014222446
75.0,66,,179904.71630341798
75.0,68,,188041.29117473066
75.0,70,,196208.87408533017
75.0,72,,204406.63547216076
75.0,74,,212637.0521417633
75.0,76,,220898.43753293937
75.0,78,,229189.3749737675
75.0,80,,237507.27619864687
75.0,82,,245851.1574742362
75.0,84,,254220.2893655133
75.0,86,,262609.4876151674
75.0,88,,271014.27966596314
75.0,90,,279436.75803001906
75.0,92,,287878.7569775917
75.0,94,,296339.8603027945
75.0,96,,304819.6098922228
75.0,98,,313316.57482204126
75.0,100,,321827.8861490228
75.0,102,,330351.7068448253
75.0,104,,338887.6559843249
75.0,106,,347436.3927821836
75.0,108,,355999.21048367955
75.0,110,,364576.87544547726
75.0,112,,373166.5003471486
75.0,114,,381767.46300307155
75.0,116,,390378.7410811328
75.0,118,,398999.9128606088
75.0,120,,407631.8888495294
75.0,122,,416273.26425558206
75.0,124,,424923.94160283206
75.0,126,,433584.5122251608
75.0,128,,442253.5935234715
75.0,130,,450931.0661953154
75.0,132,,459618.77614860004
75.0,134,,468316.85963089444
75.0,136,,477023.48133305827
75.0,138,,485737.678523428
75.0,140,,494458.8374887235
75.0,142,,503185.48494329606
75.0,144,,511917.699206901
75.0,146,,520657.22603303345
75.0,148,,529404.9229451729
75.0,150,,538159.705297634
75.0,152,,546920.9035079718
75.0,154,,555686.6692080664
75.0,156,,564457.1042473646
75.0,158,,573232.7470262945
75.0,160,,582012.7872470358
75.0,162,,590796.5087571347
75.0,164,,599583.5442214264
75.0,166,,608372.8571167886
75.0,168,,617163.6023106822
75.0,170,,625956.4796175648
75.0,172,,634753.1964537894
75.0,174,,643553.7859323818
75.0,176,,652357.9232452891
75.0,178,,661165.9104281198
75.0,180,,669977.3647430182
75.0,182,,678791.8004179785
75.0,184,,687609.2493156204
75.0,186,,696429.1091192876
75.0,188,,705251.3473595716
75.0,190,,714075.4034564996
75.0,192,,722900.5856310299
75.0,194,,731726.8670608738
75.0,196,,740554.0173766022
75.0,198,,749382.7616995935
75.0,200,,758213.2570041561
76.0,0,0.025090731439462388,-35240.166118228575
76.0,2,0.02212783478577851,-31589.34344346625
76.0,4,0.019209142446055205,-27849.094505213143
76.0,6,0.01635516440250817,-24062.81128483251
76.0,8,0.013491197114537501,-20123.22686752891
76.0,10,0.010517066130622199,-15881.184318705185
76.0,12,0.00741097232714738,-11312.254085339227
76.0,14,0.004152746843395505,-6397.309595820145
76.0,16,0.0007389951518277371,-1147.0492539994157
76.0,18,-0.002816856842162929,4398.424209234654
76.0,20,-0.006504538392162029,10201.675092024132
76.0,22,-0.010323777369714904,16238.427578771138
76.0,24,-0.01428051184285628,22491.06483073745
76.0,26,-0.018383019288029323,28942.18885119437
76.0,28,-0.022659175041462976,35597.88488791519
76.0,30,-0.0271194636873604,42433.798991530566
76.0,32,-0.031763312090767215,49406.86344710065
76.0,34,-0.036626235478500524,56516.071631822226
76.0,36,-0.041752500328866904,63760.31882994018
76.0,38,-0.047183881008866835,71122.40806120599
76.0,40,-0.052982925438437856,78592.68873966989
76.0,42,-0.059235577891036284,86163.08946051738
76.0,44,-0.06604009246432829,93807.4526294071
76.0,46,-0.07354554603633201,101505.00039044212
76.0,48,-0.08200091194993286,109249.89670716875
76.0,50,-0.09181979516035099,117039.78523201004
76.0,52,-0.10375913424538263,124873.89512236747
76.0,54,-0.11945313311093153,132751.71563272795
76.0,56,-0.14377120283432832,140673.93049174087
76.0,58,-0.22701797964556703,148643.34814393538
76.0,60,,156652.17299163993
76.0,62,,164695.33409834612
76.0,64,,172767.61494457143
76.0,66,,180871.02204206886
76.0,68,,189007.90365579174
76.0,70,,197174.8682518009
76.0,72,,205373.13117140465
76.0,74,,213602.9959372467
76.0,76,,221864.03046616848
76.0,78,,230155.6706028877
76.0,80,,238475.47416117298
76.0,82,,246821.90615182294
76.0,84,,255191.60408914485
76.0,86,,263580.55255287234
76.0,88,,271985.8562072644
76.0,90,,280410.0115340999
76.0,92,,288854.78864081413
76.0,94,,297318.57423711027
76.0,96,,305800.29634037224
76.0,98,,314298.04728593363
76.0,100,,322809.3552396565
76.0,102,,331332.52251910145
76.0,104,,339868.8968320966
76.0,106,,348419.01256348914
76.0,108,,356982.48829245835
76.0,110,,365559.2010014121
76.0,112,,374147.47012349346
76.0,114,,382747.7320675897
76.0,116,,391359.12094039615
76.0,118,,399980.552380871
76.0,120,,408612.27038376755
76.0,122,,417254.4241697227
76.0,124,,425905.07203907496
76.0,126,,434562.500779114
76.0,128,,443228.3344978041
76.0,130,,451904.5615230248
76.0,132,,460592.47307721816
76.0,134,,469291.16216705606
76.0,136,,477997.5163057434
76.0,138,,486711.24508187815
76.0,140,,495431.6863477893
76.0,142,,504158.3224608612
76.0,144,,512891.66226026136
76.0,146,,521632.19528684777
76.0,148,,530380.0480084072
76.0,150,,539134.7784927374
76.0,152,,547896.0529420396
76.0,154,,556662.3387816658
76.0,156,,565433.3561935836
76.0,158,,574208.259586027
76.0,160,,582986.5327183905
76.0,162,,591768.8168515245
76.0,164,,600554.9480117997
76.0,166,,609344.1800311496
76.0,168,,618135.7554452018
76.0,170,,626931.3677283096
76.0,172,,635731.0963776085
76.0,174,,644533.4810105029
76.0,176,,653338.645840598
76.0,178,,662147.2332392005
76.0,180,,670959.4721183113
76.0,182,,679774.7312549169
76.0,184,,688592.7718357642
76.0,186,,697412.9968154486
76.0,188,,706235.5078866777
76.0,190,,715059.6560733898
76.0,192,,723884.9997554099
76.0,194,,732711.0681276232
76.0,196,,741538.566281143
76.0,198,,750367.5581418565
76.0,200,,759198.1307189906
77.0,0,0.024216034226385297,-34307.873710083106
77.0,2,0.021294358555403736,-30656.69047312731
77.0,4,0.018416681665752055,-26920.164661630246
77.0,6,0.015600483160775003,-23136.730679872388
77.0,8,0.012770806474603713,-19197.739669643124
77.0,10,0.00982989819592417,-14956.84599099023
77.0,12,0.006755810335987711,-10389.08394063251
77.0,14,0.0035257845512663977,-5470.989263028867
77.0,16,0.00014155161182283216,-221.2764090855635
77.0,18,-0.0033865104767372145,5324.748958722499
77.0,20,-0.007048246130463731,11129.801005800895
77.0,22,-0.010843463063180403,17169.73135446392
77.0,24,-0.014775928243518033,23423.749128882555
77.0,26,-0.018858360416317388,29881.000148831256
77.0,28,-0.023114621137652724,36541.77121351642
77.0,30,-0.02755543265368099,43382.13570311967
77.0,32,-0.03218122099575238,50360.34219934359
77.0,34,-0.037025957332067594,57473.489666478636
77.0,36,-0.04213409911028676,64720.94119972139
77.0,38,-0.047549480030324776,72087.91841357462
77.0,40,-0.05333091965146408,79560.72749670438
77.0,42,-0.05956528820213214,87132.73888900231
77.0,44,-0.06635169647688921,94778.87844286361
77.0,46,-0.07383792901890973,102477.55707770424
77.0,48,-0.08227296499609693,110223.51213829726
77.0,50,-0.0920675711213097,118013.44574369829
77.0,52,-0.10397827781482494,125848.03147992217
77.0,54,-0.11963422446227301,133727.14824585064
77.0,56,-0.1438735058557954,141650.30952822283
77.0,58,-0.2257137396647444,149619.62687107647
77.0,60,,157628.14786358923
77.0,62,,165669.99842195763
77.0,64,,173744.11275615153
77.0,66,,181849.64231916954
77.0,68,,189986.85883925785
77.0,70,,198154.26938684518
77.0,72,,206352.2516554572
77.0,74,,214580.98177487153
77.0,76,,222842.24098339851
77.0,78,,231134.73327721728
77.0,80,,239455.37187894655
77.0,82,,247802.6044529725
77.0,84,,256172.7609670253
77.0,86,,264562.79858819157
77.0,88,,272970.6847349777
77.0,90,,281396.98930410924
77.0,92,,289842.9422154565
77.0,94,,298308.7601512223
77.0,96,,306791.4383230765
77.0,98,,315289.4215804897
77.0,100,,323801.71862759115
77.0,102,,332325.8594424254
77.0,104,,340863.01889224275
77.0,106,,349413.53040332673
77.0,108,,357977.35743919766
77.0,110,,366553.70596572425
77.0,112,,375141.08459767624
77.0,114,,383740.17230374593
77.0,116,,392350.53291278216
77.0,118,,400971.44096579764
77.0,120,,409603.19628914923
77.0,122,,418245.00040451705
77.0,124,,426895.31902563706
77.0,126,,435553.33468392654
77.0,128,,444219.84238276584
77.0,130,,452896.1383968152
77.0,132,,461582.81214019126
77.0,134,,470279.1918003434
77.0,136,,478984.03198987397
77.0,138,,487696.53387444897
77.0,140,,496416.34880302526
77.0,142,,505142.9211010948
77.0,144,,513875.6314898334
77.0,146,,522615.5019194877
77.0,148,,531363.1635267237
77.0,150,,540118.3763769837
77.0,152,,548879.5900610402
77.0,154,,557645.0558954276
77.0,156,,566415.0447902548
77.0,158,,575189.4168582325
77.0,160,,583967.8420064849
77.0,162,,592750.7434272534
77.0,164,,601537.440377994
77.0,166,,610326.8998774517
77.0,168,,619119.2736133857
77.0,170,,627915.6978358283
77.0,172,,636715.6266429704
77.0,174,,645518.2137844668
77.0,176,,654324.2790933886
77.0,178,,663134.4877429637
77.0,180,,671948.2418646225
77.0,182,,680764.5447180906
77.0,184,,689583.4838526748
77.0,186,,698404.2024221863
77.0,188,,707226.287903498
77.0,190,,716049.2736893187
77.0,192,,724873.3526184175
77.0,194,,733698.7996499568
77.0,196,,742526.324347135
77.0,198,,751356.0558136923
77.0,200,,760189.0006251838
78.0,0,0.02335287631766092,-33369.03840780497
78.0,2,0.020471452905799437,-29717.883240205076
78.0,4,0.017632800990429853,-25983.70745145298
78.0,6,0.01485384342206686,-22203.865198935004
78.0,8,0.012057723437558288,-18265.74335799695
78.0,10,0.009149091949349097,-14025.84168581391
78.0,12,0.006104014636656885,-9455.741642579553
78.0,14,0.0029029491048557787,-4536.87173427442
78.0,16,-0.0004549053410887183,716.1039923779026
78.0,18,-0.003955653045185525,6262.325535869531
78.0,20,-0.007591657540658048,12068.475380009695
78.0,22,-0.01136229798907673,18109.784013590528
78.0,24,-0.015273516854764413,24368.71436466821
78.0,26,-0.01933561163114439,30830.787906194615
78.0,28,-0.023573301447704864,37497.58075671403
78.0,30,-0.02799389601417901,44340.48630405626
78.0,32,-0.03260123290039041,51322.4884974592
78.0,34,-0.03742879793622966,58440.02498400639
78.0,36,-0.04251982021081979,65691.01307831523
78.0,38,-0.04791983191203675,73062.69452780408
78.0,40,-0.05368542440988744,80538.90271128406
78.0,42,-0.05990309443873465,88112.95321195065
78.0,44,-0.06667145647724082,95759.72682174612
78.0,46,-0.07413825218531045,103458.15917903215
78.0,48,-0.08255501509669849,111205.30705217825
78.0,50,-0.0923292456042768,118995.96333146593
78.0,52,-0.10421380878632336,126830.14669899372
78.0,54,-0.11984208528077245,134711.40460832772
78.0,56,-0.1440291548889,142636.1541499303
78.0,58,-0.22509172732518334,150606.2219306112
78.0,60,,158615.89459072222
78.0,62,,166656.44896012865
78.0,64,,174729.35484384198
78.0,66,,182834.53131515312
78.0,68,,190973.52504970334
78.0,70,,199142.19438412032
78.0,72,,207340.10673647292
78.0,74,,215570.51753702684
78.0,76,,223834.3058858537
78.0,78,,232127.29399005638
78.0,80,,240447.1567688171
78.0,82,,248793.74479123112
78.0,84,,257165.13899168203
78.0,86,,265556.2045730455
78.0,88,,273965.59952295356
78.0,90,,282393.8121021516
78.0,92,,290841.2036212177
78.0,94,,299307.59335017245
78.0,96,,307790.3483080141
78.0,98,,316289.0083616331
78.0,100,,324802.1851048259
78.0,102,,333327.18136167666
78.0,104,,341865.5999551056
78.0,106,,350417.85006362456
78.0,108,,358983.3264955742
78.0,110,,367559.2285161561
78.0,112,,376145.3371149854
78.0,114,,384743.41973397403
78.0,116,,393352.4364112057
78.0,118,,401972.3956898851
78.0,120,,410603.07728006854
78.0,122,,419244.2498408098
78.0,124,,427894.0659678014
78.0,126,,436552.4429202392
78.0,128,,445220.9599089413
78.0,130,,453899.5852485739
78.0,132,,462587.2857152894
78.0,134,,471282.57147669746
78.0,136,,479984.29612527596
78.0,138,,488693.0443855602
78.0,140,,497410.1196485695
78.0,142,,506135.5648820381
78.0,144,,514867.6970019405
78.0,146,,523607.7402883843
78.0,148,,532355.7457916357
78.0,150,,541109.9388182297
78.0,152,,549869.3306064476
78.0,154,,558633.73227164
78.0,156,,567403.473325354
78.0,158,,576177.9921990993
78.0,160,,584956.8880308623
78.0,162,,593740.5170676467
78.0,164,,602527.8713859997
78.0,166,,611317.4951685524
78.0,168,,620110.2842550129
78.0,170,,628906.6435329731
78.0,172,,637706.2396066993
78.0,174,,646509.0587196628
78.0,176,,655316.1430662782
78.0,178,,664127.8005587156
78.0,180,,672942.8050378717
78.0,182,,681760.3924887609
78.0,184,,690580.1440124832
78.0,186,,699401.1623477826
78.0,188,,708222.9652836691
78.0,190,,717045.6596984635
78.0,192,,725869.328674217
78.0,194,,734694.9317839883
78.0,196,,743523.3423080237
78.0,198,,752355.6026928033
78.0,200,,761192.3943264524
79.0,0,0.022500322864590583,-32422.851241754877
79.0,2,0.019658064741226333,-28771.847385890665
79.0,4,0.016856996230204757,-25039.425411136268
79.0,6,0.014113730107668587,-21262.24851936348
79.0,8,0.011351025140727389,-17326.167887739008
79.0,10,0.008472800607615127,-13085.569063748058
79.0,12,0.005457732228007828,-8515.933801664156
79.0,14,0.0022846466276693622,-3595.8681232979143
79.0,16,-0.001046830120756459,1659.316892204166
79.0,18,-0.004521879081489599,7207.248027630718
79.0,20,-0.008132348147016133,13013.838962238398
79.0,22,-0.011881709957701991,19060.601511345667
79.0,24,-0.015770270215810456,25321.455477652955
79.0,26,-0.019813355709910274,31789.4476708101
79.0,28,-0.02403175791092582,38460.45736825369
79.0,30,-0.028434165172238957,45307.87692464846
79.0,32,-0.033021699870330545,52291.13227059123
79.0,34,-0.0378326131532809,59413.010520460826
79.0,36,-0.04290883041356619,66669.54459760587
79.0,38,-0.04829303669099427,74044.64517595423
79.0,40,-0.05404458399803447,81525.32539982429
79.0,42,-0.06024644092367171,89101.3490730017
79.0,44,-0.06699720878987658,96748.17123351511
79.0,46,-0.07444719110827258,104447.32664221483
79.0,48,-0.08284573638727366,112194.42877945177
79.0,50,-0.09260012071829182,119984.78660339746
79.0,52,-0.10446399897759695,127819.52108445166
79.0,54,-0.12007158846454435,135702.93957126542
79.0,56,-0.14422420306534356,143629.11256378813
79.0,58,-0.2249372472331661,151600.41008717963
79.0,60,,159610.64514795563
79.0,62,,167651.70477014297
79.0,64,,175723.92019958404
79.0,66,,183828.63900317124
79.0,68,,191968.45244939736
79.0,70,,200137.37620705483
79.0,72,,208337.02124082408
79.0,74,,216569.43037619063
79.0,76,,224833.62909205997
79.0,78,,233127.03926754475
79.0,80,,241447.35543063068
79.0,82,,249795.14014274895
79.0,84,,258166.15454687082
79.0,86,,266557.2137314238
79.0,88,,274967.98030186084
79.0,90,,283397.34947260516
79.0,92,,291846.4024767482
79.0,94,,300312.8954468413
79.0,96,,308795.6520206244
79.0,98,,317295.04226202454
79.0,100,,325809.23689779604
79.0,102,,334335.4474238666
79.0,104,,342875.34195057745
79.0,106,,351428.8260450356
79.0,108,,359995.0600740948
79.0,110,,368571.5443815992
79.0,112,,377157.7654250234
79.0,114,,385755.26144393627
79.0,116,,394363.47184211784
79.0,118,,402982.4745928095
79.0,120,,411612.7451595611
79.0,122,,420253.9060340269
79.0,124,,428903.343992276
79.0,126,,437561.622179955
79.0,128,,446230.92862834426
79.0,130,,454910.5178060472
79.0,132,,463598.9465928847
79.0,134,,472294.3801410502
79.0,136,,480996.05883061886
79.0,138,,489705.44856844924
79.0,140,,498421.76332254696
79.0,142,,507144.6616569355
79.0,144,,515874.7143248861
79.0,146,,524613.7079951861
79.0,148,,533360.4575001842
79.0,150,,542113.701585723
79.0,152,,550872.3549845583
79.0,154,,559635.3837805253
79.0,156,,568404.1813214833
79.0,158,,577178.4287597508
79.0,160,,585957.9707571451
79.0,162,,594742.1000241684
79.0,164,,603529.3705174377
79.0,166,,612319.4814118729
79.0,168,,621112.1374012688
79.0,170,,629908.2633465951
79.0,172,,638707.9275830975
79.0,174,,647512.0142656664
79.0,176,,656320.6551311739
79.0,178,,665133.5465762832
79.0,180,,673949.1284321685
79.0,182,,682767.259157632
79.0,184,,691586.9599085774
79.0,186,,700407.9755247878
79.0,188,,709230.320791918
79.0,190,,718054.0230895062
79.0,192,,726880.0867912243
79.0,194,,735709.5235244693
79.0,196,,744542.1221292439
79.0,198,,753378.5835244686
79.0,200,,762218.0102597789
80.0,0,0.0216585009787027,-31470.139794827264
80.0,2,0.018854234117956503,-27819.203802357195
80.0,4,0.01608913831334191,-24087.59584024205
80.0,6,0.013380989986982117,-20313.65678511992
80.0,8,0.010650873246756953,-16379.65587668118
80.0,10,0.0078020697548282225,-12138.027528944629
80.0,12,0.004816626767224275,-7569.431438730506
80.0,14,0.0016718061959408725,-2649.73145123024
80.0,16,-0.0016341285944574402,2607.96550388122
80.0,18,-0.005083895726173404,8157.295549812217
80.0,20,-0.008670682867650381,13966.275573015053
80.0,22,-0.012398663163309176,20017.48537800387
80.0,24,-0.016266800675807436,26282.756546099423
80.0,26,-0.0202899713896052,32754.555766684934
80.0,28,-0.024491366957803185,39432.22930262044
80.0,30,-0.028873961926681346,46281.18399470896
80.0,32,-0.03344301669091321,53266.71793003364
80.0,34,-0.0382371408142379,60392.07022484462
80.0,36,-0.04329819069111951,67653.078271735
80.0,38,-0.048669038739730386,75033.68109255299
80.0,40,-0.05440655765050295,82518.10379758902
80.0,42,-0.06059285181048668,90095.59663105108
80.0,44,-0.06732641931781458,97742.05370558509
80.0,46,-0.07475969656919357,105441.24723899578
80.0,48,-0.08314265863031778,113189.26309315971
80.0,50,-0.09288027888008688,120979.96937239301
80.0,52,-0.10472750219752636,128815.58796054345
80.0,54,-0.12031803132053087,136700.3165325645
80.0,56,-0.1444483216350394,144627.41825747082
80.0,58,-0.2251593709476336,152600.93213525397
80.0,60,,160611.05413515045
80.0,62,,168652.84172539995
80.0,64,,176726.13367973076
80.0,66,,184831.20841025497
80.0,68,,192969.64914210764
80.0,70,,201138.68716410096
80.0,72,,209340.09859049047
80.0,74,,217573.28663270292
80.0,76,,225837.90122157292
80.0,78,,234131.80528153037
80.0,80,,242454.69264844156
80.0,82,,250804.3380272606
80.0,84,,259175.636896237
80.0,86,,267566.59330201184
80.0,88,,275976.03188093915
80.0,90,,284405.27176806994
80.0,92,,292854.9462865855
80.0,94,,301322.2525602569
80.0,96,,309805.0859944557
80.0,98,,318305.6889014444
80.0,100,,326821.65163953014
80.0,102,,335348.67814507894
80.0,104,,343889.40198739653
80.0,106,,352443.31675935356
80.0,108,,361009.2791587804
80.0,110,,369586.0154330125
80.0,112,,378173.7748148147
80.0,114,,386772.22994168696
80.0,116,,395380.68618290365
80.0,118,,403999.65588876966
80.0,120,,412629.95369757066
80.0,122,,421270.0209115703
80.0,124,,429918.9011257016
80.0,126,,438578.020638701
80.0,128,,447247.8577886375
80.0,130,,455927.37896624516
80.0,132,,464615.11747405585
80.0,134,,473309.9931759261
80.0,136,,482013.0454719385
80.0,138,,490723.44670216274
80.0,140,,499440.5597208241
80.0,142,,508164.15308732924
80.0,144,,516893.8747715412
80.0,146,,525630.4139666879
80.0,148,,534374.4304650773
80.0,150,,543125.6060173869
80.0,152,,551883.1845452979
80.0,154,,560646.4789411537
80.0,156,,569415.3861480724
80.0,158,,578190.1360951643
80.0,160,,586970.030366929
80.0,162,,595754.7248264495
80.0,164,,604542.323653308
80.0,166,,613332.3961021166
80.0,168,,622125.0015373008
80.0,170,,630921.4785936642
80.0,172,,639722.8231564058
80.0,174,,648528.3992605403
80.0,176,,657338.254662637
80.0,178,,666151.1292112696
80.0,180,,674966.952385606
80.0,182,,683785.5462696432
80.0,184,,692606.145797434
80.0,186,,701428.6789024617
80.0,188,,710252.3374146794
80.0,190,,719078.0537947046
80.0,192,,727907.1753736333
80.0,194,,736739.6596451065
80.0,196,,745574.9064274575
80.0,198,,754412.800949277
80.0,200,,763253.1301882851
81.0,0,0.020827162455819614,-30511.124969165307
81.0,2,0.018059984666653373,-26860.53720208704
81.0,4,0.015329596047451988,-23129.28435609833
81.0,6,0.012654597778470222,-19356.859305568272
81.0,8,0.00995638511914776,-15425.1566633818
81.0,10,0.007137544183539957,-11184.592282843878
81.0,12,0.004179967909368809,-6615.35511469144
81.0,14,0.0010619752734339905,-1694.8098538977647
81.0,16,-0.0022174829415410047,3562.888757951747
81.0,18,-0.0056431968703388735,9114.594797823826
81.0,20,-0.009207237774218169,14926.50567292812
81.0,22,-0.012913486891372283,20980.778177791755
81.0,24,-0.016761720188697593,27250.449662761253
81.0,26,-0.020766788383487444,33727.918382772186
81.0,28,-0.02494926122007901,40408.81270267589
81.0,30,-0.029313076271546334,47260.040577719265
81.0,32,-0.03386347235186715,54246.96973510919
81.0,34,-0.038642037905476934,61376.72499885807
81.0,36,-0.04368767616781677,68641.29908739029
81.0,38,-0.04904453084922211,76026.1402941032
81.0,40,-0.054768472843638505,83514.27652711289
81.0,42,-0.06093955302082865,91093.06830086997
81.0,44,-0.06765762538893771,98740.11287796528
81.0,46,-0.07507525849349306,106439.52211912363
81.0,48,-0.08344179954880027,114187.18995940179
81.0,50,-0.09316755946328525,121980.32758485293
81.0,52,-0.10500374388985234,129818.10641749296
81.0,54,-0.12057822506005789,137702.55401766222
81.0,56,-0.14469536879407652,145630.01161154883
81.0,58,-0.22558014660499004,153604.8088166022
81.0,60,,161615.63572445652
81.0,62,,169657.94437538536
81.0,64,,177732.7799648955
81.0,66,,185838.62293498783
81.0,68,,193977.59337147273
81.0,70,,202147.04692576762
81.0,72,,210347.85976765386
81.0,74,,218580.5828306689
81.0,76,,226845.99048557034
81.0,78,,235142.97489863954
81.0,80,,243467.6882343571
81.0,82,,251818.05914159102
81.0,84,,260190.5778105081
81.0,86,,268581.7156524461
81.0,88,,276990.37795662374
81.0,90,,285418.5348480906
81.0,92,,293866.9744429832
81.0,94,,302334.8395350201
81.0,96,,310819.594811395
81.0,98,,319321.5300348139
81.0,100,,327837.46908546035
81.0,102,,336365.3009933122
81.0,104,,344907.051663953
81.0,106,,353461.1500704256
81.0,108,,362027.0672392064
81.0,110,,370604.19899662444
81.0,112,,379192.29914841533
81.0,114,,387791.5998093489
81.0,116,,396401.54793302086
81.0,118,,405021.5803124033
81.0,120,,413652.5340339322
81.0,122,,422292.93835301517
81.0,124,,430941.2935114823
81.0,126,,439599.4142039251
81.0,128,,448268.96506749507
81.0,130,,456948.14183795446
81.0,132,,465635.0284582228
81.0,134,,474330.466193423
81.0,136,,483034.1479619226
81.0,138,,491745.81080034643
81.0,140,,500464.0970785697
81.0,142,,509187.54716854024
81.0,144,,517916.58951852866
81.0,146,,526652.3962447585
81.0,148,,535395.7810198679
81.0,150,,544145.3538293655
81.0,152,,552901.3883722997
81.0,154,,561663.938851874
81.0,156,,570433.0842249118
81.0,158,,579208.2256604834
81.0,160,,587988.1814949034
81.0,162,,596772.1828081484
81.0,164,,605559.1949232668
81.0,166,,614348.938844805
81.0,168,,623142.4312474424
81.0,170,,631940.7822205463
81.0,172,,640743.8932305985
81.0,174,,649550.7787209798
81.0,176,,658361.3041429924
81.0,178,,667175.4503676116
81.0,180,,675992.8488926047
81.0,182,,684812.3282046481
81.0,184,,693633.3112096649
81.0,186,,702456.3342156782
81.0,188,,711281.4363344715
81.0,190,,720109.9922212095
81.0,192,,728941.5501847605
81.0,194,,737775.7507028715
81.0,196,,746612.4430754965
81.0,198,,755451.828962698
81.0,200,,764293.5420005454
82.0,0,0.02000535877331422,-29544.88419204767
82.0,2,0.017274910590225234,-25895.730113131387
82.0,4,0.014578302780437813,-22164.854436893933
82.0,6,0.011935451415914011,-18393.709006812103
82.0,8,0.009267602859443835,-14463.09123864409
82.0,10,0.0064781247948417775,-10223.815534560286
82.0,12,0.0035482917058853314,-5654.852962889869
82.0,14,0.0004563761563858293,-733.3023227355297
82.0,16,-0.0027978524380081193,4525.388112999979
82.0,18,-0.006198840562508523,10077.472562973897
82.0,20,-0.009741620544144292,15893.762552593762
82.0,22,-0.013427119892182149,21951.757955010748
82.0,24,-0.017255033923434526,28224.413351877432
82.0,26,-0.02124235506174077,34707.34078276127
82.0,28,-0.025407322095630458,41392.73796155487
82.0,30,-0.02975091193951862,48243.55529532314
82.0,32,-0.03428470458527211,55233.93467108847
82.0,34,-0.03904707418696185,62366.63139738688
82.0,36,-0.044078242062298045,69635.27231514124
82.0,38,-0.049421515517067416,77024.17463201548
82.0,40,-0.05513053036425264,84514.00681788227
82.0,42,-0.061286256207437106,92093.45828781583
82.0,44,-0.06799018854424266,99741.78188235247
82.0,46,-0.0753940458357153,107442.26415196086
82.0,48,-0.08374769859580444,115191.18181857755
82.0,50,-0.0934620272758312,122985.89378792969
82.0,52,-0.10528868699557548,130825.32152555618
82.0,54,-0.12085810671602992,138711.49658779573
82.0,56,-0.1449763146531421,146638.80150424835
82.0,58,-0.22620490974162222,154612.05687982606
82.0,60,,162623.23280046132
82.0,62,,170667.06000011618
82.0,64,,178743.17214527586
82.0,66,,186850.9501606638
82.0,68,,194991.0419147804
82.0,70,,203161.53554454906
82.0,72,,211362.41075020333
82.0,74,,219594.85098346588
82.0,76,,227861.35725560834
82.0,78,,236159.1105220748
82.0,80,,244485.47307398776
82.0,82,,252836.96937094716
82.0,84,,261209.75127395778
82.0,86,,269601.03272024007
82.0,88,,278010.14483885583
82.0,90,,286438.87206855253
82.0,92,,294887.65920154063
82.0,94,,303355.07713863987
82.0,96,,311839.40378659125
82.0,98,,320341.77069749596
82.0,100,,328858.06999601476
82.0,102,,337386.68128898414
82.0,104,,345928.7615835676
82.0,106,,354482.9265708302
82.0,108,,363049.06883911823
82.0,110,,371626.5060012789
82.0,112,,380215.73289147526
82.0,114,,388816.1950687111
82.0,116,,397426.914070641
82.0,118,,406048.1366704854
82.0,120,,414680.1648819305
82.0,122,,423320.97766014445
82.0,124,,431970.34161863907
82.0,126,,440629.8005681238
82.0,128,,449298.4884972902
82.0,130,,457975.2963925618
82.0,132,,466662.0298666948
82.0,134,,475358.61877245764
82.0,136,,484063.4815353389
82.0,138,,492775.12770118914
82.0,140,,501492.83277961414
82.0,142,,510215.5934342586
82.0,144,,518944.58381777303
82.0,146,,527681.1249983761
82.0,148,,536424.6916117372
82.0,150,,545174.7362421197
82.0,152,,553931.1690368151
82.0,154,,562692.7003429107
82.0,156,,571460.5574623275
82.0,158,,580234.357919056
82.0,160,,589013.4006598283
82.0,162,,597796.4889027599
82.0,164,,606582.6814499191
82.0,166,,615372.6553765277
82.0,168,,624167.5003763527
82.0,170,,632967.892512853
82.0,172,,641773.0063564625
82.0,174,,650581.8769281049
82.0,176,,659394.5266052992
82.0,178,,668210.2412173572
82.0,180,,677028.3390341535
82.0,182,,685848.6775916774
82.0,184,,694671.011250176
82.0,186,,703495.5711714188
82.0,188,,712322.0839299876
82.0,190,,721151.4433238807
82.0,192,,729983.6346161794
82.0,194,,738818.9982607199
82.0,196,,747656.9828290864
82.0,198,,756497.2574345544
82.0,200,,765339.4503893175
83.0,0,0.019193488163124384,-28572.620149358598
83.0,2,0.016498560972147747,-24924.56803710114
83.0,4,0.013834284919890472,-21193.183644061835
83.0,6,0.011222275284176408,-17422.533069617886
83.0,8,0.008584454153510723,-13493.688701504594
