Date and Time,In_Supply,PV_Generation Actual,PV Simualted,Consumed,PV_Export
2024-02-29 06:00,2.226,0.10314,0.010023347,2.32914,0
2024-02-29 06:30,1.695,0.44150,0.213827992,2.13650,0
2024-02-29 07:00,5.431,0.74474,0.417632636,6.17574,0
2024-02-29 07:30,5.896,0.98555,0.633144375,6.88155,0
2024-02-29 08:00,4.917,1.19354,0.848656115,6.11054,0
2024-02-29 08:30,1.065,1.37333,1.05096429,2.34133,0.097
2024-02-29 09:00,1.418,1.51924,1.253272465,2.57624,0.361
2024-02-29 09:30,4.809,1.63527,1.405152198,6.44427,0
2024-02-29 10:00,4.602,1.71653,1.557031931,6.31853,0
2024-02-29 10:30,5.877,1.76288,1.557182475,7.63988,0
2024-02-29 11:00,4.709,1.81881,1.557333019,6.52781,0
2024-02-29 11:30,5.592,1.79502,1.572751504,7.38702,0
2024-02-29 12:00,5.116,1.75792,1.588169988,6.87392,0
2024-02-29 12:30,2.561,1.72889,1.586107895,4.25789,0.032
2024-02-29 13:00,1.664,1.62424,1.584045802,3.27324,0.015
2024-02-29 13:30,1.686,1.50925,1.408617373,3.19425,0.001
2024-02-29 14:00,1.858,1.32560,1.233188944,3.18360,0
2024-02-29 14:30,2.381,1.14713,1.133868513,3.52813,0
2024-02-29 15:00,1.905,0.92061,1.034548083,2.82561,0
2024-02-29 15:30,3.191,0.60503,0.853700374,3.79603,0
2024-02-29 16:00,3.413,0.17223,0.672852665,3.58523,0
2024-02-29 16:30,4.551,0.11234,0.477178431,4.66334,0
2024-02-29 17:00,4.763,0.12187,0.281504197,4.88487,0
2024-02-29 17:30,4.123,0.03509,0.144397819,4.15809,0
2024-02-29 18:00,3.967,0.00000,0.00729144,3.96700,0
2024-02-29 18:30,4.28,0.00000,0.00364572,4.28000,0
2024-02-29 19:00,3.64,0.00000,0,3.64000,0
2024-02-29 19:30,3.109,0.00000,0,3.10900,0
2024-02-29 20:00,3.164,0.00000,0,3.16400,0
2024-02-29 20:30,3.201,0.00000,0,3.20100,0
2024-02-29 21:00,3.419,0.00000,0,3.41900,0
2024-02-29 21:30,2.994,0.00000,0,2.99400,0
2024-02-29 22:00,3.533,0.00000,0,3.53300,0
2024-02-29 22:30,2.881,0.00000,0,2.88100,0
2024-02-29 23:00,3.059,0.00000,0,3.05900,0
2024-02-29 23:30,2.716,0.00000,0,2.71600,0
2024-03-01 00:00,2.915,0.00000,0,2.91500,0
2024-03-01 00:30,2.445,0.00000,0,2.44500,0
2024-03-01 01:00,2.861,0.00000,0,2.86100,0
2024-03-01 01:30,2.334,0.00000,0,2.33400,0
2024-03-01 02:00,2.863,0.00000,0,2.86300,0
2024-03-01 02:30,2.555,0.00000,0,2.55500,0
2024-03-01 03:00,2.145,0.00000,0,2.14500,0
2024-03-01 03:30,1.762,0.00000,0,1.76200,0
2024-03-01 04:00,2.315,0.00000,0,2.31500,0
2024-03-01 04:30,1.666,0.00000,0,1.66600,0
2024-03-01 05:00,1.756,0.00072,0,1.75672,0
2024-03-01 05:30,1.611,0.03976,0.006269977,1.65076,0
2024-03-01 06:00,1.583,0.13347,0.012539954,1.71647,0
2024-03-01 06:30,1.6,0.47061,0.214793022,2.07061,0
2024-03-01 07:00,1.533,0.60095,0.417046089,2.13395,0
2024-03-01 07:30,3.036,0.95953,0.604414746,3.99553,0
2024-03-01 08:00,1.341,1.18787,0.791783403,2.47987,0.049
2024-03-01 08:30,0.679,0.83055,0.919597583,1.33555,0.174
2024-03-01 09:00,2.752,0.74878,1.047411762,3.50078,0
2024-03-01 09:30,1.318,0.47959,1.19900405,1.79459,0.003
2024-03-01 10:00,2.494,0.56254,1.350596338,3.05654,0
2024-03-01 10:30,3.379,0.71858,1.512398115,4.09758,0
2024-03-01 11:00,2.02,0.75858,1.674199893,2.77858,0
2024-03-01 11:30,1.805,1.07305,1.650991921,2.87805,0
2024-03-01 12:00,1.741,1.11666,1.627783949,2.80266,0.055
2024-03-01 12:30,1.577,0.91583,1.483666839,2.47583,0.017
2024-03-01 13:00,2.607,1.18997,1.339549729,3.79597,0.001
2024-03-01 13:30,1.979,1.55574,1.293789753,3.52474,0.01
2024-03-01 14:00,1.935,1.43313,1.248029777,3.32113,0.047
2024-03-01 14:30,1.332,1.14660,1.131230404,2.27160,0.207
2024-03-01 15:00,1.418,0.95756,1.014431031,2.27756,0.098
2024-03-01 15:30,2.398,0.59394,0.822571004,2.99194,0
2024-03-01 16:00,2.575,0.18422,0.630710977,2.75922,0
2024-03-01 16:30,3.614,0.06359,0.477822197,3.67759,0
2024-03-01 17:00,4.051,0.04216,0.324933417,4.09316,0
2024-03-01 17:30,3.545,0.00821,0.168723842,3.55321,0
2024-03-01 18:00,3.511,0.00000,0.012514266,3.51100,0
2024-03-01 18:30,4.637,0.00000,0.006257133,4.63700,0
2024-03-01 19:00,3.127,0.00000,0,3.12700,0
2024-03-01 19:30,3.104,0.00000,0,3.10400,0
2024-03-01 20:00,2.251,0.00000,0,2.25100,0
2024-03-01 20:30,1.195,0.00000,0,1.19500,0
2024-03-01 21:00,1.579,0.00000,0,1.57900,0
2024-03-01 21:30,1.282,0.00000,0,1.28200,0
2024-03-01 22:00,1.583,0.00000,0,1.58300,0
2024-03-01 22:30,1.156,0.00000,0,1.15600,0
2024-03-01 23:00,1.609,0.00000,0,1.60900,0
2024-03-01 23:30,1.006,0.00000,0,1.00600,0
2024-03-02 00:00,1.849,0.00000,0,1.84900,0
2024-03-02 00:30,1.236,0.00000,0,1.23600,0
2024-03-02 01:00,2.083,0.00000,0,2.08300,0
2024-03-02 01:30,1.549,0.00000,0,1.54900,0
2024-03-02 02:00,2.134,0.00000,0,2.13400,0
2024-03-02 02:30,2.239,0.00000,0,2.23900,0
2024-03-02 03:00,2.074,0.00000,0,2.07400,0
2024-03-02 03:30,1.569,0.00000,0,1.56900,0
2024-03-02 04:00,1.923,0.00000,0,1.92300,0
2024-03-02 04:30,1.651,0.00000,0,1.65100,0
2024-03-02 05:00,1.509,0.00002,0,1.50902,0
2024-03-02 05:30,2.241,0.03035,0.001990125,2.27135,0
2024-03-02 06:00,2.286,0.13543,0.003980249,2.42143,0
2024-03-02 06:30,1.555,0.39133,0.308709833,1.94633,0
2024-03-02 07:00,1.396,0.73712,0.613439418,2.13312,0
2024-03-02 07:30,0.566,0.84867,0.585379829,1.39267,0.022
2024-03-02 08:00,0.762,1.11381,0.55732024,1.80181,0.074
2024-03-02 08:30,0.355,1.28759,0.689440851,1.31859,0.324
2024-03-02 09:00,0.199,1.47885,0.821561462,1.02085,0.657
2024-03-02 09:30,0.183,1.59901,1.121422154,0.85701,0.925
2024-03-02 10:00,0.635,1.69983,1.421282846,1.89083,0.444
2024-03-02 10:30,0.491,1.74052,1.4855033,2.03152,0.2
2024-03-02 11:00,0.229,1.81288,1.549723755,1.24688,0.795
2024-03-02 11:30,0.404,1.84945,1.064220001,1.74145,0.512
2024-03-02 12:00,0.554,1.77661,0.578716247,2.07361,0.257
2024-03-02 12:30,0.767,1.75839,0.712914961,2.33939,0.186
2024-03-02 13:00,0.779,1.67707,0.847113674,2.20007,0.256
2024-03-02 13:30,0.953,1.53485,0.935149176,2.23185,0.256
2024-03-02 14:00,0.267,1.35412,1.023184679,1.02412,0.597
2024-03-02 14:30,0.62,1.16932,0.767490591,1.12732,0.662
2024-03-02 15:00,0.563,0.93382,0.511796504,1.17482,0.322
2024-03-02 15:30,0.613,0.58519,0.357887694,1.02819,0.17
2024-03-02 16:00,0.93,0.15716,0.203978884,1.02816,0.059
2024-03-02 16:30,2.467,0.05016,0.186534079,2.51716,0
2024-03-02 17:00,3.31,0.03844,0.169089274,3.34844,0
2024-03-02 17:30,3.374,0.00656,0.084544637,3.38056,0
2024-03-02 18:00,3.339,0.00000,0,3.33900,0
2024-03-02 18:30,2.679,0.00000,0,2.67900,0
2024-03-02 19:00,1.77,0.00000,0,1.77000,0
2024-03-02 19:30,2.034,0.00000,0,2.03400,0
2024-03-02 20:00,1.616,0.00000,0,1.61600,0
2024-03-02 20:30,2.08,0.00000,0,2.08000,0
2024-03-02 21:00,1.846,0.00000,0,1.84600,0
2024-03-02 21:30,1.766,0.00000,0,1.76600,0
2024-03-02 22:00,1.893,0.00000,0,1.89300,0
2024-03-02 22:30,1.71,0.00000,0,1.71000,0
2024-03-02 23:00,1.441,0.00000,0,1.44100,0
2024-03-02 23:30,1.618,0.00000,0,1.61800,0
2024-03-03 00:00,1.464,0.00000,0,1.46400,0
2024-03-03 00:30,1.491,0.00000,0,1.49100,0
2024-03-03 01:00,1.265,0.00000,0,1.26500,0
2024-03-03 01:30,1.719,0.00000,0,1.71900,0
2024-03-03 02:00,1.412,0.00000,0,1.41200,0
2024-03-03 02:30,2.775,0.00000,0,2.77500,0
2024-03-03 03:00,2.159,0.00000,0,2.15900,0
2024-03-03 03:30,1.412,0.00000,0,1.41200,0
2024-03-03 04:00,1.214,0.00000,0,1.21400,0
2024-03-03 04:30,1.866,0.00000,0,1.86600,0
2024-03-03 05:00,2.296,0.00002,0,2.29602,0
2024-03-03 05:30,1.562,0.02227,0,1.58427,0
2024-03-03 06:00,1.417,0.03343,0,1.45043,0
2024-03-03 06:30,1.663,0.00000,0.109578741,1.66300,0
2024-03-03 07:00,0.115,0.00000,0.219157482,0.11500,0
2024-03-03 07:30,0,0.00000,0.309142301,0.00000,0
2024-03-03 08:00,0,0.00000,0.399127121,0.00000,0
2024-03-03 08:30,0,0.00000,0.355864798,0.00000,0
2024-03-03 09:00,0,0.00000,0.312602475,0.00000,0
2024-03-03 09:30,0,0.00000,0.828615261,0.00000,0
2024-03-03 10:00,0,0.00000,1.344628047,0.00000,0
2024-03-03 10:30,0,0.33440,1.744713257,0.33440,0
2024-03-03 11:00,0,1.73478,2.144798467,1.73478,0
2024-03-03 11:30,2.012,1.73799,1.660587903,3.74999,0
2024-03-03 12:00,0.738,1.70691,1.176377339,2.01591,0.429
2024-03-03 12:30,1.199,1.61363,1.010728052,2.34163,0.471
2024-03-03 13:00,1.282,1.49615,0.845078765,2.69015,0.088
2024-03-03 13:30,1.579,1.38440,0.755983251,2.91240,0.051
2024-03-03 14:00,1.795,1.20018,0.666887737,2.99518,0
2024-03-03 14:30,1.979,0.99018,0.67525949,2.96918,0
2024-03-03 15:00,2.152,0.73616,0.683631242,2.88816,0
2024-03-03 15:30,3.265,0.53080,0.441131527,3.79580,0
2024-03-03 16:00,3.015,0.20679,0.198631811,3.22179,0
2024-03-03 16:30,2.36,0.13239,0.309151014,2.49239,0
2024-03-03 17:00,2.652,0.06901,0.419670218,2.72101,0
2024-03-03 17:30,2.557,0.01476,0.210881863,2.57176,0
2024-03-03 18:00,2.142,0.00000,0.002093508,2.14200,0
2024-03-03 18:30,2.259,,0.001046754,2.25900,0
2024-03-03 19:00,2.055,,0,2.05500,0
2024-03-03 19:30,2.383,,0,2.38300,0
2024-03-03 20:00,2.143,,0,2.14300,0
2024-03-03 20:30,1.842,,0,1.84200,0
2024-03-03 21:00,1.456,,0,1.45600,0
2024-03-03 21:30,2.616,,0,2.61600,0
2024-03-03 22:00,2.756,,0,2.75600,0
2024-03-03 22:30,2.048,,0,2.04800,0
2024-03-03 23:00,1.476,,0,1.47600,0
2024-03-03 23:30,1.645,,0,1.64500,0
2024-03-04 00:00,1.19,,0,1.19000,0
2024-03-04 00:30,1.517,,0,1.51700,0
2024-03-04 01:00,1.19,,0,1.19000,0
2024-03-04 01:30,1.472,,0,1.47200,0
2024-03-04 02:00,1.121,,0,1.12100,0
2024-03-04 02:30,1.549,,0,1.54900,0
2024-03-04 03:00,1.088,,0,1.08800,0
2024-03-04 03:30,2.02,,0,2.02000,0
2024-03-04 04:00,1.134,,0,1.13400,0
2024-03-04 04:30,1.633,,0,1.63300,0
2024-03-04 05:00,1.005,,0,1.00500,0
2024-03-04 05:30,1.25,,0,1.25000,0
2024-03-04 06:00,1.181,,0,1.18100,0
2024-03-04 06:30,2.579,,0.043289193,2.57900,0
2024-03-04 07:00,1.607,,0.086578385,1.60700,0
2024-03-04 07:30,1.256,,0.12908897,1.17600,0.08
2024-03-04 08:00,0.7,,0.171599555,0.63500,0.065
2024-03-04 08:30,0.686,,0.214984661,0.63800,0.048
2024-03-04 09:00,0.326,,0.258369767,-0.20300,0.529
2024-03-04 09:30,0.198,,0.493047652,-0.33400,0.532
2024-03-04 10:00,0.584,,0.727725536,0.27700,0.307
2024-03-04 10:30,1.357,,0.633946225,1.13000,0.227
2024-03-04 11:00,0.8,,0.540166913,0.57300,0.227
2024-03-04 11:30,1.52,,0.531000783,1.38000,0.14
2024-03-04 12:00,0.783,,0.521834654,0.67800,0.105
2024-03-04 12:30,1.646,,0.641880289,1.60000,0.046
2024-03-04 13:00,1.247,,0.761925925,1.23300,0.014
2024-03-04 13:30,1.529,,0.752412329,1.48000,0.049
2024-03-04 14:00,1.215,,0.742898732,1.15400,0.061
2024-03-04 14:30,2.027,,0.558648411,2.02100,0.006
2024-03-04 15:00,1.559,,0.374398091,1.55900,0
2024-03-04 15:30,2.531,,0.39675196,2.53100,0
2024-03-04 16:00,1.66,,0.419105829,1.61000,0.05
2024-03-04 16:30,2.645,,0.354456072,2.64500,0
2024-03-04 17:00,2.532,,0.289806315,2.53200,0
2024-03-04 17:30,3.351,,0.146525905,3.35100,0
2024-03-04 18:00,2.784,,0.003245495,2.78400,0
2024-03-04 18:30,3.352,,0.001622747,3.35200,0
2024-03-04 19:00,3.018,,0,3.01800,0
2024-03-04 19:30,3.399,,0,3.39900,0
2024-03-04 20:00,3.217,,0,3.21700,0
2024-03-04 20:30,2.428,,0,2.42800,0
2024-03-04 21:00,2.819,,0,2.81900,0
2024-03-04 21:30,2.538,,0,2.53800,0
2024-03-04 22:00,2.657,,0,2.65700,0
2024-03-04 22:30,3.069,,0,3.06900,0
2024-03-04 23:00,2.606,,0,2.60600,0
2024-03-04 23:30,3.122,,0,3.12200,0
2024-03-05 00:00,3.23,,0,3.23000,0
2024-03-05 00:30,2.313,,0,2.31300,0
2024-03-05 01:00,2.451,,0,2.45100,0
2024-03-05 01:30,2.205,,0,2.20500,0
2024-03-05 02:00,2.433,,0,2.43300,0
2024-03-05 02:30,2.206,,0,2.20600,0
2024-03-05 03:00,2.355,,0,2.35500,0
2024-03-05 03:30,2.455,,0,2.45500,0
2024-03-05 04:00,2.265,,0,2.26500,0
2024-03-05 04:30,2.253,,0,2.25300,0
2024-03-05 05:00,2.947,,0,2.94700,0
2024-03-05 05:30,3.192,,0,3.19200,0
2024-03-05 06:00,3.412,,0,3.41200,0
2024-03-05 06:30,2.499,,0.103316207,2.49900,0
2024-03-05 07:00,1.65,,0.206632413,1.65000,0
2024-03-05 07:30,0.774,,0.263823647,0.75500,0.019
2024-03-05 08:00,0.669,,0.32101488,0.51900,0.15
2024-03-05 08:30,0.641,,0.46110514,0.30000,0.341
2024-03-05 09:00,0.438,,0.6011954,0.04300,0.395
2024-03-05 09:30,0.327,,0.642929905,-0.15000,0.477
2024-03-05 10:00,0.359,,0.684664411,-0.23000,0.589
2024-03-05 10:30,0.402,,0.770533238,-0.32300,0.725
2024-03-05 11:00,0.613,,0.856402066,0.06000,0.553
2024-03-05 11:30,0.523,,0.873357054,0.20900,0.314
2024-03-05 12:00,0.241,,0.890312042,-0.16600,0.407
2024-03-05 12:30,0.462,,0.783182853,-0.11100,0.573
2024-03-05 13:00,0.367,,0.676053663,0.09000,0.277
2024-03-05 13:30,0.87,,0.634760212,0.61200,0.258
2024-03-05 14:00,1.033,,0.593466761,0.97300,0.06
2024-03-05 14:30,1.406,,0.475560453,1.40600,0
2024-03-05 15:00,1.443,,0.357654145,1.43400,0.009
2024-03-05 15:30,1.883,,0.270970551,1.88300,0
2024-03-05 16:00,1.621,,0.184286956,1.62100,0
2024-03-05 16:30,2.2,,0.097784108,2.20000,0
2024-03-05 17:00,3.568,,0.01128126,3.56800,0
2024-03-05 17:30,3.132,,0.00564063,3.13200,0
2024-03-05 18:00,2.523,,0,2.52300,0
2024-03-05 18:30,2.493,,0,2.49300,0
2024-03-05 19:00,2.267,,0,2.26700,0
2024-03-05 19:30,2.901,,0,2.90100,0
2024-03-05 20:00,2.58,,0,2.58000,0
2024-03-05 20:30,2.033,,0,2.03300,0
2024-03-05 21:00,1.997,,0,1.99700,0
2024-03-05 21:30,1.843,,0,1.84300,0
2024-03-05 22:00,2.107,,0,2.10700,0
2024-03-05 22:30,1.803,,0,1.80300,0
2024-03-05 23:00,1.875,,0,1.87500,0
2024-03-05 23:30,1.719,,0,1.71900,0
2024-03-06 00:00,1.421,,0,1.42100,0
2024-03-06 00:30,1.883,,0,1.88300,0
2024-03-06 01:00,1.784,,0,1.78400,0
2024-03-06 01:30,1.196,,0,1.19600,0
2024-03-06 02:00,1.748,,0,1.74800,0
2024-03-06 02:30,1.322,,0,1.32200,0
2024-03-06 03:00,1.572,,0,1.57200,0
2024-03-06 03:30,1.774,,0,1.77400,0
2024-03-06 04:00,1.641,,0,1.64100,0
2024-03-06 04:30,1.313,,0,1.31300,0
2024-03-06 05:00,1.351,,0,1.35100,0
2024-03-06 05:30,2.154,,0,2.15400,0
2024-03-06 06:00,1.827,,0,1.82700,0
2024-03-06 06:30,1.956,,0.271870606,1.95600,0
2024-03-06 07:00,1.312,,0.543741212,1.31200,0
2024-03-06 07:30,0.573,,0.813646079,0.53500,0.038
2024-03-06 08:00,0.992,,1.083550947,0.93100,0.061
2024-03-06 08:30,1.005,,1.2808787,0.87300,0.132
2024-03-06 09:00,0.528,,1.478206453,0.01800,0.51
2024-03-06 09:30,0.446,,1.639540392,0.11700,0.329
2024-03-06 10:00,0.706,,1.800874332,0.43400,0.272
2024-03-06 10:30,0.715,,1.885904767,0.38900,0.326
2024-03-06 11:00,0.662,,1.970935203,0.28900,0.373
2024-03-06 11:30,0.642,,1.975295013,0.26500,0.377
2024-03-06 12:00,0.653,,1.979654824,0.20600,0.447
2024-03-06 12:30,0.696,,1.927679459,-0.00500,0.701
2024-03-06 13:00,1.516,,1.875704095,1.32700,0.189
2024-03-06 13:30,0.958,,1.764367325,0.73600,0.222
2024-03-06 14:00,1.479,,1.653030556,1.34500,0.134
2024-03-06 14:30,1.194,,1.478512226,1.13200,0.062
2024-03-06 15:00,2.102,,1.303993895,2.01800,0.084
2024-03-06 15:30,1.955,,1.077759235,1.95500,0
2024-03-06 16:00,2.964,,0.851524575,2.96400,0
2024-03-06 16:30,3.122,,0.580462187,3.12200,0
2024-03-06 17:00,3.812,,0.3093998,3.81200,0
2024-03-06 17:30,3.274,,0.1546999,3.27400,0
2024-03-06 18:00,3.604,,0,3.60400,0
2024-03-06 18:30,3.206,,0,3.20600,0
2024-03-06 19:00,3.055,,0,3.05500,0
2024-03-06 19:30,3.306,,0,3.30600,0
2024-03-06 20:00,2.992,,0,2.99200,0
2024-03-06 20:30,2.879,,0,2.87900,0
2024-03-06 21:00,2.896,,0,2.89600,0
2024-03-06 21:30,2.614,,0,2.61400,0
2024-03-06 22:00,1.886,,0,1.88600,0
2024-03-06 22:30,1.782,,0,1.78200,0
2024-03-06 23:00,1.871,,0,1.87100,0
2024-03-06 23:30,1.884,,0,1.88400,0
2024-03-07 00:00,1.265,,0,1.26500,0
2024-03-07 00:30,1.652,,0,1.65200,0
2024-03-07 01:00,1.354,,0,1.35400,0
2024-03-07 01:30,1.485,,0,1.48500,0
2024-03-07 02:00,1.423,,0,1.42300,0
2024-03-07 02:30,1.688,,0,1.68800,0
2024-03-07 03:00,1.342,,0,1.34200,0
2024-03-07 03:30,2.066,,0,2.06600,0
2024-03-07 04:00,1.411,,0,1.41100,0
2024-03-07 04:30,1.702,,0,1.70200,0
2024-03-07 05:00,1.147,,0,1.14700,0
2024-03-07 05:30,1.482,,0,1.48200,0
2024-03-07 06:00,1.069,,0,1.06900,0
2024-03-07 06:30,1.348,,0.275943642,1.34800,0
2024-03-07 07:00,1.33,,0.551887284,1.33000,0
2024-03-07 07:30,1.087,,0.821364596,1.08700,0
2024-03-07 08:00,1.25,,1.090841909,1.23300,0.017
2024-03-07 08:30,1.096,,1.274456612,1.03800,0.058
2024-03-07 09:00,0.592,,1.458071316,0.48400,0.108
2024-03-07 09:30,1.263,,1.584936204,1.25200,0.011
2024-03-07 10:00,0.987,,1.711801091,0.83100,0.156
2024-03-07 10:30,0.683,,1.782319001,0.53100,0.152
2024-03-07 11:00,1.073,,1.852836911,1.03700,0.036
2024-03-07 11:30,2.273,,1.885969138,2.26700,0.006
2024-03-07 12:00,1.329,,1.919101366,1.19000,0.139
2024-03-07 12:30,1.192,,1.848535861,1.01700,0.175
2024-03-07 13:00,1.314,,1.777970357,1.18400,0.13
2024-03-07 13:30,1.918,,1.682952604,1.80200,0.116
2024-03-07 14:00,2.436,,1.587934851,2.43600,0
2024-03-07 14:30,2.261,,1.428902697,2.26100,0
2024-03-07 15:00,1.34,,1.269870542,1.34000,0
2024-03-07 15:30,2.075,,1.048147328,2.07500,0
2024-03-07 16:00,2.96,,0.826424114,2.96000,0
2024-03-07 16:30,3.054,,0.56652358,3.05400,0
2024-03-07 17:00,2.915,,0.306623046,2.91500,0
2024-03-07 17:30,3.051,,0.153311523,3.05100,0
2024-03-07 18:00,2.956,,0,2.95600,0
2024-03-07 18:30,2.681,,0,2.68100,0
2024-03-07 19:00,2.442,,0,2.44200,0
2024-03-07 19:30,2.705,,0,2.70500,0
2024-03-07 20:00,2.52,,0,2.52000,0
2024-03-07 20:30,2.239,,0,2.23900,0
2024-03-07 21:00,1.837,,0,1.83700,0
2024-03-07 21:30,2.144,,0,2.14400,0
2024-03-07 22:00,2.198,,0,2.19800,0
2024-03-07 22:30,2.004,,0,2.00400,0
2024-03-07 23:00,1.699,,0,1.69900,0
2024-03-07 23:30,1.715,,0,1.71500,0
2024-03-08 00:00,2.375,,0,2.37500,0
2024-03-08 00:30,2.699,,0,2.69900,0
2024-03-08 01:00,2.068,,0,2.06800,0
2024-03-08 01:30,1.812,,0,1.81200,0
2024-03-08 02:00,1.424,,0,1.42400,0
2024-03-08 02:30,1.666,,0,1.66600,0
2024-03-08 03:00,1.297,,0,1.29700,0
2024-03-08 03:30,2.121,,0,2.12100,0
2024-03-08 04:00,1.533,,0,1.53300,0
2024-03-08 04:30,1.876,,0,1.87600,0
2024-03-08 05:00,1.32,,0,1.32000,0
2024-03-08 05:30,1.405,,0,1.40500,0
2024-03-08 06:00,1.437,,0,1.43700,0
2024-03-08 06:30,1.394,,0.244940412,1.39400,0
2024-03-08 07:00,1.661,,0.489880824,1.66100,0
2024-03-08 07:30,0.945,,0.686290149,0.89900,0.046
2024-03-08 08:00,0.951,,0.882699475,0.75100,0.2
2024-03-08 08:30,1.893,,1.065083683,1.81600,0.077
2024-03-08 09:00,0.884,,1.247467891,0.71600,0.168
2024-03-08 09:30,1.143,,1.284886348,0.95700,0.186
2024-03-08 10:00,1.501,,1.322304804,1.50000,0.001
2024-03-08 10:30,1.077,,1.474985776,0.98900,0.088
2024-03-08 11:00,2.005,,1.627666747,2.00500,0
2024-03-08 11:30,3.605,,1.645257628,3.60500,0
2024-03-08 12:00,3.549,,1.662848508,3.54900,0
2024-03-08 12:30,4.229,,1.572223717,4.22900,0
2024-03-08 13:00,3.359,,1.481598926,3.35900,0
2024-03-08 13:30,3.048,,1.295547742,3.01900,0.029
2024-03-08 14:00,2.924,,1.109496558,2.92400,0
2024-03-08 14:30,4.155,,0.975393232,4.15500,0
2024-03-08 15:00,3.626,,0.841289905,3.62600,0
2024-03-08 15:30,5.224,,0.712181088,5.22400,0
2024-03-08 16:00,5.204,,0.58307227,5.20400,0
2024-03-08 16:30,5.769,,0.398647716,5.76900,0
2024-03-08 17:00,5.709,,0.214223161,5.70900,0
2024-03-08 17:30,6.382,,0.10711158,6.38200,0
2024-03-08 18:00,5.435,,0,5.43500,0
2024-03-08 18:30,3.495,,0,3.49500,0
2024-03-08 19:00,2.869,,0,2.86900,0
2024-03-08 19:30,3.289,,0,3.28900,0
2024-03-08 20:00,3.911,,0,3.91100,0
2024-03-08 20:30,2.527,,0,2.52700,0
2024-03-08 21:00,2.105,,0,2.10500,0
2024-03-08 21:30,2.209,,0,2.20900,0
2024-03-08 22:00,2.503,,0,2.50300,0
2024-03-08 22:30,2.214,,0,2.21400,0
2024-03-08 23:00,2.445,,0,2.44500,0
2024-03-08 23:30,2.946,,0,2.94600,0
2024-03-09 00:00,2.892,,0,2.89200,0
2024-03-09 00:30,2.702,,0,2.70200,0
2024-03-09 01:00,2.885,,0,2.88500,0
2024-03-09 01:30,2.077,,0,2.07700,0
2024-03-09 02:00,2.065,,0,2.06500,0
2024-03-09 02:30,1.625,,0,1.62500,0
2024-03-09 03:00,2.03,,0,2.03000,0
2024-03-09 03:30,2.389,,0,2.38900,0
2024-03-09 04:00,1.84,,0,1.84000,0
2024-03-09 04:30,1.859,,0,1.85900,0
2024-03-09 05:00,1.899,,0,1.89900,0
2024-03-09 05:30,2.038,,0,2.03800,0
2024-03-09 06:00,1.515,,0,1.51500,0
2024-03-09 06:30,1.609,,0.252872106,1.60900,0
2024-03-09 07:00,1.734,,0.505744212,1.73400,0
2024-03-09 07:30,1.372,,0.758102483,1.37200,0
2024-03-09 08:00,1.25,,1.010460755,1.19000,0.06
2024-03-09 08:30,0.939,,1.189675822,0.79000,0.149
2024-03-09 09:00,0.598,,1.368890889,0.26900,0.329
2024-03-09 09:30,0.89,,1.502970878,0.46300,0.427
2024-03-09 10:00,1.688,,1.637050867,1.68800,0
2024-03-09 10:30,0.934,,1.714093125,0.84600,0.088
2024-03-09 11:00,0.594,,1.791135384,0.33100,0.263
2024-03-09 11:30,0.955,,1.806592862,0.83500,0.12
2024-03-09 12:00,2.141,,1.822050339,2.04100,0.1
2024-03-09 12:30,1.733,,1.799228874,1.58500,0.148
2024-03-09 13:00,0.31,,1.776407409,-0.44100,0.751
2024-03-09 13:30,2.314,,1.687218177,2.31100,0.003
2024-03-09 14:00,1.433,,1.598028945,1.39500,0.038
2024-03-09 14:30,0.767,,1.446858181,0.53500,0.232
2024-03-09 15:00,1.62,,1.295687417,1.51500,0.105
2024-03-09 15:30,3.108,,1.067264253,3.10800,0
2024-03-09 16:00,1.387,,0.838841089,1.30900,0.078
2024-03-09 16:30,1.872,,0.569279403,1.87200,0
2024-03-09 17:00,2.217,,0.299717716,2.21700,0
2024-03-09 17:30,2.086,,0.149858858,2.08600,0
2024-03-09 18:00,2.379,,0,2.37900,0
2024-03-09 18:30,3.05,,0,3.05000,0
2024-03-09 19:00,3.292,,0,3.29200,0
2024-03-09 19:30,3.449,,0,3.44900,0
2024-03-09 20:00,3.36,,0,3.36000,0
2024-03-09 20:30,2.825,,0,2.82500,0
2024-03-09 21:00,2.198,,0,2.19800,0
2024-03-09 21:30,1.702,,0,1.70200,0
2024-03-09 22:00,2.166,,0,2.16600,0
2024-03-09 22:30,2.238,,0,2.23800,0
2024-03-09 23:00,2.079,,0,2.07900,0
2024-03-09 23:30,1.475,,0,1.47500,0
2024-03-10 00:00,2.172,,0,2.17200,0
2024-03-10 00:30,1.665,,0,1.66500,0
2024-03-10 01:00,1.755,,0,1.75500,0
2024-03-10 01:30,1.448,,0,1.44800,0
2024-03-10 02:00,1.588,,0,1.58800,0
2024-03-10 02:30,1.593,,0,1.59300,0
2024-03-10 03:00,1.541,,0,1.54100,0
2024-03-10 03:30,2.082,,0,2.08200,0
2024-03-10 04:00,1.698,,0,1.69800,0
2024-03-10 04:30,1.637,,0,1.63700,0
2024-03-10 05:00,1.478,,0,1.47800,0
2024-03-10 05:30,1.494,,0,1.49400,0
2024-03-10 06:00,1.494,,0,1.49400,0
2024-03-10 06:30,1.577,,0.245986299,1.57700,0
